"Plot Title: St33_SONDE_18Jul21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 2409646, SEN S/N: 2409646)","Intensity, Lux (LGR S/N: 2409646, SEN S/N: 2409646)","Coupler Attached (LGR S/N: 2409646)","Host Connected (LGR S/N: 2409646)","Stopped (LGR S/N: 2409646)","End Of File (LGR S/N: 2409646)"
364,07/25/21 23:30:00,12.787,150.7,,,,
365,07/26/21 00:00:00,11.819,32.3,,,,
366,07/26/21 00:30:00,12.110,0.0,,,,
367,07/26/21 01:00:00,8.879,0.0,,,,
368,07/26/21 01:30:00,12.110,0.0,,,,
369,07/26/21 02:00:00,11.528,0.0,,,,
370,07/26/21 02:30:00,12.013,21.5,,,,
371,07/26/21 03:00:00,11.431,86.1,,,,
372,07/26/21 03:30:00,9.571,559.7,,,,
373,07/26/21 04:00:00,9.373,656.6,,,,
374,07/26/21 04:30:00,10.846,2669.5,,,,
375,07/26/21 05:00:00,11.041,34444.7,,,,
376,07/26/21 05:30:00,12.690,10333.4,,,,
377,07/26/21 06:00:00,12.690,16533.4,,,,
378,07/26/21 06:30:00,12.594,17222.3,,,,
379,07/26/21 07:00:00,14.900,28933.5,,,,
380,07/26/21 07:30:00,15.473,11711.2,,,,
381,07/26/21 08:00:00,17.570,46844.8,,,,
382,07/26/21 08:30:00,17.189,93689.5,,,,
383,07/26/21 09:00:00,23.677,31689.1,,,,
384,07/26/21 09:30:00,26.781,42711.4,,,,
385,07/26/21 10:00:00,33.430,82667.2,,,,
386,07/26/21 10:30:00,21.855,46844.8,,,,
387,07/26/21 11:00:00,19.092,39955.8,,,,
388,07/26/21 11:30:00,20.615,77156.1,,,,
389,07/26/21 12:00:00,23.869,63378.2,,,,
390,07/26/21 12:30:00,24.738,52355.9,,,,
391,07/26/21 13:00:00,22.908,34444.7,,,,
392,07/26/21 13:30:00,25.222,57867.0,,,,
393,07/26/21 14:00:00,24.641,77156.1,,,,
394,07/26/21 14:30:00,24.255,88178.4,,,,
395,07/26/21 15:00:00,25.125,63378.2,,,,
396,07/26/21 15:30:00,24.351,60622.6,,,,
397,07/26/21 16:00:00,16.237,49600.3,,,,
398,07/26/21 16:30:00,14.804,60622.6,,,,
399,07/26/21 17:00:00,14.517,34444.7,,,,
400,07/26/21 17:30:00,15.378,126756.4,,,,
401,07/26/21 18:00:00,15.187,82667.2,,,,
402,07/26/21 18:30:00,14.230,33066.9,,,,
403,07/26/21 19:00:00,14.230,42711.4,,,,
404,07/26/21 19:30:00,14.421,22044.6,,,,
405,07/26/21 20:00:00,15.282,82667.2,,,,
406,07/26/21 20:30:00,14.804,33066.9,,,,
407,07/26/21 21:00:00,14.134,15155.7,,,,
408,07/26/21 21:30:00,13.558,16533.4,,,,
409,07/26/21 22:00:00,12.304,8266.7,,,,
410,07/26/21 22:30:00,10.748,1130.2,,,,
411,07/26/21 23:00:00,10.357,366.0,,,,
412,07/26/21 23:30:00,10.357,183.0,,,,
413,07/27/21 00:00:00,10.259,10.8,,,,
