Plot Title: md_e5_benthic_13Jun19,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Temp)","Intensity, Lux (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Light)",Coupler Detached (LGR S/N: 10349966),Coupler Attached (LGR S/N: 10349966),Host Connected (LGR S/N: 10349966),Stopped (LGR S/N: 10349966),End Of File (LGR S/N: 10349966)
379,6/21/2019 10:16,9.669,2927.8,,,,,
380,6/21/2019 10:46,9.768,3272.2,,,,,
381,6/21/2019 11:16,9.866,4994.5,,,,,
382,6/21/2019 11:46,9.768,2755.6,,,,,
383,6/21/2019 12:16,9.669,936.5,,,,,
384,6/21/2019 12:46,9.965,6200,,,,,
385,6/21/2019 13:16,9.669,4822.3,,,,,
386,6/21/2019 13:46,9.768,5166.7,,,,,
387,6/21/2019 14:16,9.866,4477.8,,,,,
388,6/21/2019 14:46,10.063,5166.7,,,,,
389,6/21/2019 15:16,10.063,4822.3,,,,,
390,6/21/2019 15:46,10.063,2669.5,,,,,
391,6/21/2019 16:16,10.161,4822.3,,,,,
392,6/21/2019 16:46,10.259,3961.1,,,,,
393,6/21/2019 17:16,10.259,2152.8,,,,,
394,6/21/2019 17:46,10.259,3272.2,,,,,
395,6/21/2019 18:16,10.259,2669.5,,,,,
396,6/21/2019 18:46,10.357,3961.1,,,,,
397,6/21/2019 19:16,10.259,1722.2,,,,,
398,6/21/2019 19:46,10.259,1894.5,,,,,
399,6/21/2019 20:16,10.259,333.7,,,,,
400,6/21/2019 20:46,10.259,419.8,,,,,
401,6/21/2019 21:16,10.161,215.3,,,,,
402,6/21/2019 21:46,10.161,193.8,,,,,
403,6/21/2019 22:16,10.161,183,,,,,
404,6/21/2019 22:46,10.161,183,,,,,
405,6/21/2019 23:16,10.161,43.1,,,,,
406,6/21/2019 23:46,10.161,43.1,,,,,
407,6/22/2019 0:16,10.161,21.5,,,,,
408,6/22/2019 0:46,10.063,10.8,,,,,
409,6/22/2019 1:16,10.063,0,,,,,
410,6/22/2019 1:46,10.063,0,,,,,
411,6/22/2019 2:16,10.063,0,,,,,
412,6/22/2019 2:46,10.063,10.8,,,,,
413,6/22/2019 3:16,10.063,21.5,,,,,
414,6/22/2019 3:46,9.965,32.3,,,,,
415,6/22/2019 4:16,9.965,75.3,,,,,
416,6/22/2019 4:46,9.965,150.7,,,,,
417,6/22/2019 5:16,9.965,290.6,,,,,
418,6/22/2019 5:46,9.965,473.6,,,,,
419,6/22/2019 6:16,9.866,581.3,,,,,
420,6/22/2019 6:46,9.866,914.9,,,,,
421,6/22/2019 7:16,9.866,1044.1,,,,,
422,6/22/2019 7:46,9.866,1356.3,,,,,
423,6/22/2019 8:16,9.866,1722.2,,,,,
424,6/22/2019 8:46,9.866,2152.8,,,,,
425,6/22/2019 9:16,9.866,1980.6,,,,,
426,6/22/2019 9:46,9.965,2669.5,,,,,
427,6/22/2019 10:16,9.965,3616.7,,,,,
428,6/22/2019 10:46,9.965,2152.8,,,,,
429,6/22/2019 11:16,10.063,2927.8,,,,,
430,6/22/2019 11:46,10.063,2927.8,,,,,
431,6/22/2019 12:16,10.357,7233.4,,,,,
432,6/22/2019 12:46,10.357,4994.5,,,,,
433,6/22/2019 13:16,10.651,10333.4,,,,,
434,6/22/2019 13:46,10.846,13089,,,,,
435,6/22/2019 14:16,10.944,11022.3,,,,,
436,6/22/2019 14:46,11.041,10677.8,,,,,
437,6/22/2019 15:16,11.139,9644.5,,,,,
438,6/22/2019 15:46,11.139,9300.1,,,,,
439,6/22/2019 16:16,10.944,3961.1,,,,,
440,6/22/2019 16:46,10.748,4650,,,,,
441,6/22/2019 17:16,10.748,3100,,,,,
442,6/22/2019 17:46,11.139,5338.9,,,,,
443,6/22/2019 18:16,11.139,4305.6,,,,,
444,6/22/2019 18:46,11.139,2411.1,,,,,
445,6/22/2019 19:16,11.139,1722.2,,,,,
446,6/22/2019 19:46,11.139,1894.5,,,,,
447,6/22/2019 20:16,11.139,925.7,,,,,
448,6/22/2019 20:46,11.139,914.9,,,,,
449,6/22/2019 21:16,11.139,516.7,,,,,
450,6/22/2019 21:46,11.139,226,,,,,
451,6/22/2019 22:16,11.041,301.4,,,,,
452,6/22/2019 22:46,11.041,193.8,,,,,
453,6/22/2019 23:16,11.041,107.6,,,,,
454,6/22/2019 23:46,11.041,64.6,,,,,
455,6/23/2019 0:16,11.041,32.3,,,,,
456,6/23/2019 0:46,10.944,21.5,,,,,
457,6/23/2019 1:16,10.944,21.5,,,,,
458,6/23/2019 1:46,10.944,21.5,,,,,
459,6/23/2019 2:16,10.944,43.1,,,,,
460,6/23/2019 2:46,10.846,75.3,,,,,
461,6/23/2019 3:16,10.651,118.4,,,,,
462,6/23/2019 3:46,10.455,204.5,,,,,
463,6/23/2019 4:16,10.357,366,,,,,
464,6/23/2019 4:46,10.063,699.7,,,,,
465,6/23/2019 5:16,9.866,807.3,,,,,
466,6/23/2019 5:46,9.965,1108.7,,,,,
467,6/23/2019 6:16,9.965,1356.3,,,,,
468,6/23/2019 6:46,9.965,721.2,,,,,
469,6/23/2019 7:16,10.063,2238.9,,,,,
470,6/23/2019 7:46,10.161,2238.9,,,,,
471,6/23/2019 8:16,10.161,4477.8,,,,,
472,6/23/2019 8:46,10.259,4822.3,,,,,
473,6/23/2019 9:16,10.357,5338.9,,,,,
474,6/23/2019 9:46,10.553,5511.1,,,,,
475,6/23/2019 10:16,10.553,7233.4,,,,,
476,6/23/2019 10:46,10.651,7577.8,,,,,
477,6/23/2019 11:16,10.748,5511.1,,,,,
478,6/23/2019 11:46,10.944,9300.1,,,,,
479,6/23/2019 12:16,11.139,8611.2,,,,,
480,6/23/2019 12:46,11.236,8266.7,,,,,
481,6/23/2019 13:16,11.431,10677.8,,,,,
482,6/23/2019 13:46,11.431,10677.8,,,,,
483,6/23/2019 14:16,11.528,12400.1,,,,,
484,6/23/2019 14:46,11.625,4822.3,,,,,
485,6/23/2019 15:16,11.625,10677.8,,,,,
486,6/23/2019 15:46,11.722,14466.8,,,,,
487,6/23/2019 16:16,11.916,7233.4,,,,,
488,6/23/2019 16:46,12.11,7577.8,,,,,
489,6/23/2019 17:16,12.304,8611.2,,,,,
490,6/23/2019 17:46,12.304,3616.7,,,,,
491,6/23/2019 18:16,12.304,839.6,,,,,
