"Plot Title: sonde_May21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10724105, SEN S/N: 10724105)","Intensity, Lux (LGR S/N: 10724105, SEN S/N: 10724105)","Coupler Detached (LGR S/N: 10724105)","Coupler Attached (LGR S/N: 10724105)","Host Connected (LGR S/N: 10724105)","Stopped (LGR S/N: 10724105)","End Of File (LGR S/N: 10724105)"
1740,06/22/21 08:56:06 PM,7.782,6200.0,,,,,
1741,06/22/21 09:26:06 PM,7.582,4133.4,,,,,
1742,06/22/21 09:56:06 PM,6.877,1808.3,,,,,
1743,06/22/21 10:26:06 PM,6.370,828.8,,,,,
1744,06/22/21 10:56:06 PM,6.370,269.1,,,,,
1745,06/22/21 11:26:06 PM,6.166,398.3,,,,,
1746,06/22/21 11:56:06 PM,5.962,904.2,,,,,
1747,06/23/21 12:26:06 AM,7.782,505.9,,,,,
1748,06/23/21 12:56:06 AM,6.978,366.0,,,,,
1749,06/23/21 01:26:06 AM,6.370,290.6,,,,,
1750,06/23/21 01:56:06 AM,6.268,322.9,,,,,
1751,06/23/21 02:26:06 AM,6.268,602.8,,,,,
1752,06/23/21 02:56:06 AM,6.370,473.6,,,,,
1753,06/23/21 03:26:06 AM,5.860,419.8,,,,,
1754,06/23/21 03:56:06 AM,5.450,1248.6,,,,,
1755,06/23/21 04:26:06 AM,5.962,3444.5,,,,,
1756,06/23/21 04:56:06 AM,5.757,2927.8,,,,,
1757,06/23/21 05:26:06 AM,6.064,5166.7,,,,,
1758,06/23/21 05:56:06 AM,5.962,6200.0,,,,,
1759,06/23/21 06:26:06 AM,6.877,19289.0,,,,,
1760,06/23/21 06:56:06 AM,7.381,18600.1,,,,,
1761,06/23/21 07:26:06 AM,6.877,15844.5,,,,,
1762,06/23/21 07:56:06 AM,7.280,17222.3,,,,,
1763,06/23/21 08:26:06 AM,6.471,7233.4,,,,,
1764,06/23/21 08:56:06 AM,7.682,20666.8,,,,,
1765,06/23/21 09:26:06 AM,8.182,26178.0,,,,,
1766,06/23/21 09:56:06 AM,8.182,30311.3,,,,,
1767,06/23/21 10:26:06 AM,7.882,16533.4,,,,,
1768,06/23/21 10:56:06 AM,7.782,15844.5,,,,,
1769,06/23/21 11:26:06 AM,7.983,18600.1,,,,,
1770,06/23/21 11:56:06 AM,8.082,24800.2,,,,,
1771,06/23/21 12:26:06 PM,8.082,28933.5,,,,,
1772,06/23/21 12:56:06 PM,9.571,57867.0,,,,,
1773,06/23/21 01:26:06 PM,10.161,71644.9,,,,,
1774,06/23/21 01:56:06 PM,10.259,63378.2,,,,,
1775,06/23/21 02:26:06 PM,9.571,57867.0,,,,,
1776,06/23/21 02:56:06 PM,9.275,44089.2,,,,,
1777,06/23/21 03:26:06 PM,8.481,17222.3,,,,,
1778,06/23/21 03:56:06 PM,8.581,22044.6,,,,,
1779,06/23/21 04:26:06 PM,8.978,33066.9,,,,,
1780,06/23/21 04:56:06 PM,8.680,34444.7,,,,,
1781,06/23/21 05:26:06 PM,8.680,23422.4,,,,,
1782,06/23/21 05:56:06 PM,8.382,22044.6,,,,,
1783,06/23/21 06:26:06 PM,12.013,143289.8,,,,,
1784,06/23/21 06:56:06 PM,8.481,23422.4,,,,,
1785,06/23/21 07:26:06 PM,8.082,20666.8,,,,,
1786,06/23/21 07:56:06 PM,7.280,13089.0,,,,,
1787,06/23/21 08:26:06 PM,6.978,17222.3,,,,,
1788,06/23/21 08:56:06 PM,6.573,8266.7,,,,,
1789,06/23/21 09:26:06 PM,6.573,6544.5,,,,,
1790,06/23/21 09:56:06 PM,9.077,7233.4,,,,,
1791,06/23/21 10:26:06 PM,7.983,5166.7,,,,,
1792,06/23/21 10:56:06 PM,7.280,3961.1,,,,,
1793,06/23/21 11:26:06 PM,6.471,2238.9,,,,,
1794,06/23/21 11:56:06 PM,5.141,1076.4,,,,,
1795,06/24/21 12:26:06 AM,4.519,990.3,,,,,
1796,06/24/21 12:56:06 AM,4.623,688.9,,,,,
1797,06/24/21 01:26:06 AM,4.727,861.1,,,,,
1798,06/24/21 01:56:06 AM,4.623,1119.5,,,,,
1799,06/24/21 02:26:06 AM,5.037,1065.6,,,,,
1800,06/24/21 02:56:06 AM,5.962,10677.8,,,,,
1801,06/24/21 03:26:06 AM,5.962,10333.4,,,,,
1802,06/24/21 03:56:06 AM,6.674,35822.5,,,,,
1803,06/24/21 04:26:06 AM,7.481,14466.8,,,,,
1804,06/24/21 04:56:06 AM,7.782,41333.6,,,,,
1805,06/24/21 05:26:06 AM,8.680,42711.4,,,,,
1806,06/24/21 05:56:06 AM,9.571,38578.0,,,,,
1807,06/24/21 06:26:06 AM,9.965,28933.5,,,,,
1808,06/24/21 06:56:06 AM,9.866,14466.8,,,,,
1809,06/24/21 07:26:06 AM,10.357,33066.9,,,,,
1810,06/24/21 07:56:06 AM,11.236,19977.9,,,,,
1811,06/24/21 08:26:06 AM,11.236,154312.1,,,,,
1812,06/24/21 08:56:06 AM,11.722,37200.2,,,,,
1813,06/24/21 09:26:06 AM,11.334,126756.4,,,,,
1814,06/24/21 09:56:06 AM,11.722,99200.7,,,,,
1815,06/24/21 10:26:06 AM,12.207,137778.7,,,,,
1816,06/24/21 10:56:06 AM,14.421,209423.6,,,,,
1817,06/24/21 11:26:06 AM,17.570,137778.7,,,,,
1818,06/24/21 11:56:06 AM,13.173,121245.2,,,,,
1819,06/24/21 12:26:06 PM,12.980,126756.4,,,,,
1820,06/24/21 12:56:06 PM,12.497,126756.4,,,,,
1821,06/24/21 01:26:06 PM,12.883,154312.1,,,,,
1822,06/24/21 01:56:06 PM,13.365,20666.8,,,,,
1823,06/24/21 02:26:06 PM,14.613,15844.5,,,,,
1824,06/24/21 02:56:06 PM,16.523,88178.4,,,,,
1825,06/24/21 03:26:06 PM,14.230,49600.3,,,,,
1826,06/24/21 03:56:06 PM,12.497,24800.2,,,,,
1827,06/24/21 04:26:06 PM,11.236,60622.6,,,,,
1828,06/24/21 04:56:06 PM,11.236,63378.2,,,,,
1829,06/24/21 05:26:06 PM,13.558,99200.7,,,,,
1830,06/24/21 05:56:06 PM,10.259,24800.2,,,,,
1831,06/24/21 06:26:06 PM,10.651,28933.5,,,,,
1832,06/24/21 06:56:06 PM,10.161,22044.6,,,,,
1833,06/24/21 07:26:06 PM,9.965,20666.8,,,,,
1834,06/24/21 07:56:06 PM,9.275,9644.5,,,,,
1835,06/24/21 08:26:06 PM,9.275,10677.8,,,,,
1836,06/24/21 08:56:06 PM,8.978,5166.7,,,,,
1837,06/24/21 09:26:06 PM,8.879,4305.6,,,,,
1838,06/24/21 09:56:06 PM,8.779,3788.9,,,,,
1839,06/24/21 10:26:06 PM,8.779,1463.9,,,,,
1840,06/24/21 10:56:06 PM,8.879,775.0,,,,,
1841,06/24/21 11:26:06 PM,8.581,441.3,,,,,
1842,06/24/21 11:56:06 PM,8.879,258.3,,,,,
1843,06/25/21 12:26:06 AM,8.581,193.8,,,,,
1844,06/25/21 12:56:06 AM,8.680,129.2,,,,,
1845,06/25/21 01:26:06 AM,8.779,43.1,,,,,
1846,06/25/21 01:56:06 AM,8.978,64.6,,,,,
1847,06/25/21 02:26:06 AM,9.077,226.0,,,,,
1848,06/25/21 02:56:06 AM,8.581,236.8,,,,,
1849,06/25/21 03:26:06 AM,8.978,947.2,,,,,
1850,06/25/21 03:56:06 AM,8.779,936.5,,,,,
1851,06/25/21 04:26:06 AM,8.779,710.4,,,,,
1852,06/25/21 04:56:06 AM,8.481,1173.3,,,,,
1853,06/25/21 05:26:06 AM,8.779,1173.3,,,,,
1854,06/25/21 05:56:06 AM,9.077,2927.8,,,,,
1855,06/25/21 06:26:06 AM,8.978,3788.9,,,,,
1856,06/25/21 06:56:06 AM,9.077,5511.1,,,,,
1857,06/25/21 07:26:06 AM,9.176,9644.5,,,,,
1858,06/25/21 07:56:06 AM,9.571,18600.1,,,,,
1859,06/25/21 08:26:06 AM,9.472,20666.8,,,,,
1860,06/25/21 08:56:06 AM,9.669,26178.0,,,,,
1861,06/25/21 09:26:06 AM,10.063,37200.2,,,,,
1862,06/25/21 09:56:06 AM,10.651,49600.3,,,,,
1863,06/25/21 10:26:06 AM,11.916,115734.1,,,,,
1864,06/25/21 10:56:06 AM,11.528,55111.5,,,,,
1865,06/25/21 11:26:06 AM,10.553,38578.0,,,,,
1866,06/25/21 11:56:06 AM,11.528,52355.9,,,,,
1867,06/25/21 12:26:06 PM,10.553,27555.7,,,,,
1868,06/25/21 12:56:06 PM,10.259,37200.2,,,,,
1869,06/25/21 01:26:06 PM,11.334,46844.8,,,,,
1870,06/25/21 01:56:06 PM,10.748,44089.2,,,,,
1871,06/25/21 02:26:06 PM,10.455,19289.0,,,,,
1872,06/25/21 02:56:06 PM,10.259,17911.2,,,,,
1873,06/25/21 03:26:06 PM,10.161,19289.0,,,,,
1874,06/25/21 03:56:06 PM,10.357,27555.7,,,,,
1875,06/25/21 04:26:06 PM,10.063,10333.4,,,,,
1876,06/25/21 04:56:06 PM,9.866,8266.7,,,,,
1877,06/25/21 05:26:06 PM,9.866,3788.9,,,,,
1878,06/25/21 05:56:06 PM,10.161,7577.8,,,,,
1879,06/25/21 06:26:06 PM,10.455,17911.2,,,,,
1880,06/25/21 06:56:06 PM,10.357,9300.1,,,,,
1881,06/25/21 07:26:06 PM,11.041,20666.8,,,,,
1882,06/25/21 07:56:06 PM,14.230,41333.6,,,,,
1883,06/25/21 08:26:06 PM,13.269,16533.4,,,,,
1884,06/25/21 08:56:06 PM,12.980,17222.3,,,,,
1885,06/25/21 09:26:06 PM,12.401,27555.7,,,,,
1886,06/25/21 09:56:06 PM,11.625,63378.2,,,,,
1887,06/25/21 10:26:06 PM,10.651,7233.4,,,,,
1888,06/25/21 10:56:06 PM,10.161,1808.3,,,,,
1889,06/25/21 11:26:06 PM,9.768,2927.8,,,,,
1890,06/25/21 11:56:06 PM,9.077,1722.2,,,,,
1891,06/26/21 12:26:06 AM,9.275,602.8,,,,,
1892,06/26/21 12:56:06 AM,9.275,850.4,,,,,
1893,06/26/21 01:26:06 AM,9.176,828.8,,,,,
1894,06/26/21 01:56:06 AM,9.077,990.3,,,,,
1895,06/26/21 02:26:06 AM,8.978,1259.4,,,,,
1896,06/26/21 02:56:06 AM,8.978,3616.7,,,,,
1897,06/26/21 03:26:06 AM,9.275,19289.0,,,,,
1898,06/26/21 03:56:06 AM,9.373,16533.4,,,,,
1899,06/26/21 04:26:06 AM,9.768,57867.0,,,,,
1900,06/26/21 04:56:06 AM,10.063,18600.1,,,,,
1901,06/26/21 05:26:06 AM,9.866,11022.3,,,,,
1902,06/26/21 05:56:06 AM,10.553,63378.2,,,,,
1903,06/26/21 06:26:06 AM,10.748,88178.4,,,,,
1904,06/26/21 06:56:06 AM,10.944,20666.8,,,,,
1905,06/26/21 07:26:06 AM,11.139,28933.5,,,,,
1906,06/26/21 07:56:06 AM,11.431,115734.1,,,,,
1907,06/26/21 08:26:06 AM,11.722,115734.1,,,,,
1908,06/26/21 08:56:06 AM,11.722,37200.2,,,,,
1909,06/26/21 09:26:06 AM,12.013,30311.3,,,,,
1910,06/26/21 09:56:06 AM,12.690,99200.7,,,,,
1911,06/26/21 10:26:06 AM,11.722,60622.6,,,,,
1912,06/26/21 10:56:06 AM,12.980,198401.3,,,,,
1913,06/26/21 11:26:06 AM,12.690,42711.4,,,,,
1914,06/26/21 11:56:06 AM,12.787,23422.4,,,,,
1915,06/26/21 12:26:06 PM,13.269,209423.6,,,,,
1916,06/26/21 12:56:06 PM,13.365,209423.6,,,,,
1917,06/26/21 01:26:06 PM,13.173,60622.6,,,,,
1918,06/26/21 01:56:06 PM,13.942,42711.4,,,,,
1919,06/26/21 02:26:06 PM,16.332,148801.0,,,,,
1920,06/26/21 02:56:06 PM,15.378,132267.5,,,,,
1921,06/26/21 03:26:06 PM,14.996,121245.2,,,,,
1922,06/26/21 03:56:06 PM,14.134,71644.9,,,,,
1923,06/26/21 04:26:06 PM,15.187,132267.5,,,,,
1924,06/26/21 04:56:06 PM,17.189,37200.2,,,,,
1925,06/26/21 05:26:06 PM,13.173,60622.6,,,,,
1926,06/26/21 05:56:06 PM,14.038,34444.7,,,,,
1927,06/26/21 06:26:06 PM,14.996,34444.7,,,,,
1928,06/26/21 06:56:06 PM,12.980,19977.9,,,,,
1929,06/26/21 07:26:06 PM,14.613,20666.8,,,,,
1930,06/26/21 07:56:06 PM,15.091,19977.9,,,,,
1931,06/26/21 08:26:06 PM,15.091,26178.0,,,,,
1932,06/26/21 08:56:06 PM,11.431,12400.1,,,,,
1933,06/26/21 09:26:06 PM,13.365,27555.7,,,,,
1934,06/26/21 09:56:06 PM,10.357,7577.8,,,,,
1935,06/26/21 10:26:06 PM,11.334,8611.2,,,,,
1936,06/26/21 10:56:06 PM,10.063,4133.4,,,,,
1937,06/26/21 11:26:06 PM,10.748,2755.6,,,,,
1938,06/26/21 11:56:06 PM,9.866,3100.0,,,,,
1939,06/27/21 12:26:06 AM,9.077,828.8,,,,,
1940,06/27/21 12:56:06 AM,9.571,753.5,,,,,
1941,06/27/21 01:26:06 AM,9.373,398.3,,,,,
1942,06/27/21 01:56:06 AM,9.472,635.1,,,,,
1943,06/27/21 02:26:06 AM,9.176,710.4,,,,,
1944,06/27/21 02:56:06 AM,8.779,1259.4,,,,,
1945,06/27/21 03:26:06 AM,8.978,1722.2,,,,,
1946,06/27/21 03:56:06 AM,9.472,2755.6,,,,,
1947,06/27/21 04:26:06 AM,9.176,4650.0,,,,,
1948,06/27/21 04:56:06 AM,9.275,10677.8,,,,,
1949,06/27/21 05:26:06 AM,9.866,20666.8,,,,,
1950,06/27/21 05:56:06 AM,9.472,15155.7,,,,,
1951,06/27/21 06:26:06 AM,10.161,26178.0,,,,,
1952,06/27/21 06:56:06 AM,12.013,34444.7,,,,,
1953,06/27/21 07:26:06 AM,13.365,46844.8,,,,,
1954,06/27/21 07:56:06 AM,15.282,44089.2,,,,,
1955,06/27/21 08:26:06 AM,16.999,57867.0,,,,,
1956,06/27/21 08:56:06 AM,12.207,41333.6,,,,,
1957,06/27/21 09:26:06 AM,13.365,49600.3,,,,,
1958,06/27/21 09:56:06 AM,14.421,74400.5,,,,,
1959,06/27/21 10:26:06 AM,15.378,52355.9,,,,,
1960,06/27/21 10:56:06 AM,19.853,99200.7,,,,,
1961,06/27/21 11:26:06 AM,29.752,187379.0,,,,,
1962,06/27/21 11:56:06 AM,28.357,82667.2,,,,,
1963,06/27/21 12:26:06 PM,25.902,74400.5,,,,,
1964,06/27/21 12:56:06 PM,22.142,88178.4,,,,,
1965,06/27/21 01:26:06 PM,23.581,137778.7,,,,,
1966,06/27/21 01:56:06 PM,31.574,88178.4,,,,,
1967,06/27/21 02:26:06 PM,25.610,71644.9,,,,,
1968,06/27/21 02:56:06 PM,21.951,44089.2,,,,,
1969,06/27/21 03:26:06 PM,22.238,38578.0,,,,,
1970,06/27/21 03:56:06 PM,21.091,38578.0,,,,,
1971,06/27/21 04:26:06 PM,17.665,20666.8,,,,,
1972,06/27/21 04:56:06 PM,16.427,28933.5,,,,,
1973,06/27/21 05:26:06 PM,13.269,26178.0,,,,,
1974,06/27/21 05:56:06 PM,14.038,44089.2,,,,,
1975,06/27/21 06:26:06 PM,15.951,30311.3,,,,,
1976,06/27/21 06:56:06 PM,15.378,34444.7,,,,,
1977,06/27/21 07:26:06 PM,13.942,37200.2,,,,,
1978,06/27/21 07:56:06 PM,13.365,27555.7,,,,,
1979,06/27/21 08:26:06 PM,13.076,20666.8,,,,,
1980,06/27/21 08:56:06 PM,12.787,68889.3,,,,,
1981,06/27/21 09:26:06 PM,12.110,12400.1,,,,,
1982,06/27/21 09:56:06 PM,10.944,12400.1,,,,,
1983,06/27/21 10:26:06 PM,11.041,9300.1,,,,,
1984,06/27/21 10:56:06 PM,10.944,6544.5,,,,,
1985,06/27/21 11:26:06 PM,10.357,3272.2,,,,,
1986,06/27/21 11:56:06 PM,9.965,1808.3,,,,,
1987,06/28/21 12:26:06 AM,9.669,1463.9,,,,,
1988,06/28/21 12:56:06 AM,9.472,1377.8,,,,,
1989,06/28/21 01:26:06 AM,9.866,1377.8,,,,,
1990,06/28/21 01:56:06 AM,10.161,1636.1,,,,,
1991,06/28/21 02:26:06 AM,10.259,1173.3,,,,,
1992,06/28/21 02:56:06 AM,10.455,1184.0,,,,,
1993,06/28/21 03:26:06 AM,10.944,1377.8,,,,,
1994,06/28/21 03:56:06 AM,10.846,1463.9,,,,,
1995,06/28/21 04:26:06 AM,10.259,914.9,,,,,
1996,06/28/21 04:56:06 AM,10.455,1550.0,,,,,
1997,06/28/21 05:26:06 AM,10.553,2152.8,,,,,
1998,06/28/21 05:56:06 AM,10.651,2755.6,,,,,
1999,06/28/21 06:26:06 AM,10.748,5338.9,,,,,
2000,06/28/21 06:56:06 AM,11.139,5511.1,,,,,
2001,06/28/21 07:26:06 AM,11.722,18600.1,,,,,
2002,06/28/21 07:56:06 AM,12.690,22044.6,,,,,
2003,06/28/21 08:26:06 AM,12.883,19977.9,,,,,
2004,06/28/21 08:56:06 AM,13.269,22044.6,,,,,
2005,06/28/21 09:26:06 AM,14.613,28933.5,,,,,
2006,06/28/21 09:56:06 AM,13.750,30311.3,,,,,
2007,06/28/21 10:26:06 AM,14.230,26178.0,,,,,
2008,06/28/21 10:56:06 AM,14.230,24800.2,,,,,
2009,06/28/21 11:26:06 AM,12.980,18600.1,,,,,
2010,06/28/21 11:56:06 AM,12.013,18600.1,,,,,
2011,06/28/21 12:26:06 PM,13.076,38578.0,,,,,
2012,06/28/21 12:56:06 PM,14.709,30311.3,,,,,
2013,06/28/21 01:26:06 PM,17.570,57867.0,,,,,
2014,06/28/21 01:56:06 PM,15.187,52355.9,,,,,
2015,06/28/21 02:26:06 PM,24.641,176356.7,,,,,
2016,06/28/21 02:56:06 PM,31.880,148801.0,,,,,
2017,06/28/21 03:26:06 PM,33.535,187379.0,,,,,
2018,06/28/21 03:56:06 PM,37.165,148801.0,,,,,
2019,06/28/21 04:26:06 PM,29.853,66133.8,,,,,
2020,06/28/21 04:56:06 PM,30.558,77156.1,,,,,
2021,06/28/21 05:26:06 PM,32.394,121245.2,,,,,
2022,06/28/21 05:56:06 PM,33.326,115734.1,,,,,
2023,06/28/21 06:26:06 PM,20.805,57867.0,,,,,
2024,06/28/21 06:56:06 PM,20.710,20666.8,,,,,
2025,06/28/21 07:26:06 PM,15.091,79911.6,,,,,
2026,06/28/21 07:56:06 PM,13.173,12400.1,,,,,
2027,06/28/21 08:26:06 PM,12.110,17911.2,,,,,
2028,06/28/21 08:56:06 PM,12.980,33066.9,,,,,
2029,06/28/21 09:26:06 PM,11.334,5338.9,,,,,
2030,06/28/21 09:56:06 PM,10.357,4133.4,,,,,
2031,06/28/21 10:26:06 PM,10.161,2669.5,,,,,
2032,06/28/21 10:56:06 PM,10.063,1894.5,,,,,
2033,06/28/21 11:26:06 PM,9.275,1173.3,,,,,
2034,06/28/21 11:56:06 PM,8.779,635.1,,,,,
2035,06/29/21 12:26:06 AM,9.077,581.3,,,,,
2036,06/29/21 12:56:06 AM,9.669,1076.4,,,,,
2037,06/29/21 01:26:06 AM,9.965,1151.7,,,,,
2038,06/29/21 01:56:06 AM,10.455,861.1,,,,,
2039,06/29/21 02:26:06 AM,10.846,1270.1,,,,,
2040,06/29/21 02:56:06 AM,11.041,2411.1,,,,,
2041,06/29/21 03:26:06 AM,10.944,2583.4,,,,,
2042,06/29/21 03:56:06 AM,11.334,4822.3,,,,,
2043,06/29/21 04:26:06 AM,11.334,4477.8,,,,,
2044,06/29/21 04:56:06 AM,11.431,4994.5,,,,,
2045,06/29/21 05:26:06 AM,11.431,3100.0,,,,,
2046,06/29/21 05:56:06 AM,11.334,4994.5,,,,,
2047,06/29/21 06:26:06 AM,11.722,11711.2,,,,,
2048,06/29/21 06:56:06 AM,12.110,23422.4,,,,,
2049,06/29/21 07:26:06 AM,11.722,16533.4,,,,,
2050,06/29/21 07:56:06 AM,12.110,26178.0,,,,,
2051,06/29/21 08:26:06 AM,12.304,21355.7,,,,,
2052,06/29/21 08:56:06 AM,12.594,28933.5,,,,,
2053,06/29/21 09:26:06 AM,12.594,22044.6,,,,,
2054,06/29/21 09:56:06 AM,13.365,46844.8,,,,,
2055,06/29/21 10:26:06 AM,13.269,27555.7,,,,,
2056,06/29/21 10:56:06 AM,13.365,38578.0,,,,,
2057,06/29/21 11:26:06 AM,13.269,33066.9,,,,,
2058,06/29/21 11:56:06 AM,14.038,46844.8,,,,,
2059,06/29/21 12:26:06 PM,14.421,42711.4,,,,,
2060,06/29/21 12:56:06 PM,16.046,63378.2,,,,,
2061,06/29/21 01:26:06 PM,14.900,49600.3,,,,,
2062,06/29/21 01:56:06 PM,18.045,60622.6,,,,,
2063,06/29/21 02:26:06 PM,17.855,57867.0,,,,,
2064,06/29/21 02:56:06 PM,16.618,137778.7,,,,,
2065,06/29/21 03:26:06 PM,15.760,71644.9,,,,,
2066,06/29/21 03:56:06 PM,17.760,46844.8,,,,,
2067,06/29/21 04:26:06 PM,21.951,88178.4,,,,,
2068,06/29/21 04:56:06 PM,18.616,55111.5,,,,,
2069,06/29/21 05:26:06 PM,16.903,35822.5,,,,,
2070,06/29/21 05:56:06 PM,17.475,26178.0,,,,,
2071,06/29/21 06:26:06 PM,16.808,49600.3,,,,,
2072,06/29/21 06:56:06 PM,16.523,27555.7,,,,,
2073,06/29/21 07:26:06 PM,16.903,44089.2,,,,,
2074,06/29/21 07:56:06 PM,16.808,46844.8,,,,,
2075,06/29/21 08:26:06 PM,16.237,14466.8,,,,,
2076,06/29/21 08:56:06 PM,15.664,17222.3,,,,,
2077,06/29/21 09:26:06 PM,14.996,6544.5,,,,,
2078,06/29/21 09:56:06 PM,14.134,6200.0,,,,,
2079,06/29/21 10:26:06 PM,13.558,4994.5,,,,,
2080,06/29/21 10:56:06 PM,12.304,5166.7,,,,,
2081,06/29/21 11:26:06 PM,12.304,2669.5,,,,,
2082,06/29/21 11:56:06 PM,12.013,1334.7,,,,,
2083,06/30/21 12:26:06 AM,12.013,1022.6,,,,,
2084,06/30/21 12:56:06 AM,11.916,839.6,,,,,
2085,06/30/21 01:26:06 AM,11.819,710.4,,,,,
2086,06/30/21 01:56:06 AM,11.625,699.7,,,,,
2087,06/30/21 02:26:06 AM,11.625,1463.9,,,,,
2088,06/30/21 02:56:06 AM,11.625,5338.9,,,,,
2089,06/30/21 03:26:06 AM,12.013,5511.1,,,,,
2090,06/30/21 03:56:06 AM,12.207,7233.4,,,,,
2091,06/30/21 04:26:06 AM,12.013,4822.3,,,,,
2092,06/30/21 04:56:06 AM,12.497,7233.4,,,,,
2093,06/30/21 05:26:06 AM,13.076,93689.5,,,,,
2094,06/30/21 05:56:06 AM,13.558,99200.7,,,,,
2095,06/30/21 06:26:06 AM,13.654,34444.7,,,,,
2096,06/30/21 06:56:06 AM,14.134,26178.0,,,,,
2097,06/30/21 07:26:06 AM,14.325,57867.0,,,,,
2098,06/30/21 07:56:06 AM,14.421,44089.2,,,,,
2099,06/30/21 08:26:06 AM,14.613,16533.4,,,,,
2100,06/30/21 08:56:06 AM,14.900,159823.3,,,,,
2101,06/30/21 09:26:06 AM,15.378,68889.3,,,,,
2102,06/30/21 09:56:06 AM,15.664,154312.1,,,,,
2103,06/30/21 10:26:06 AM,15.760,99200.7,,,,,
2104,06/30/21 10:56:06 AM,15.855,66133.8,,,,,
2105,06/30/21 11:26:06 AM,15.951,88178.4,,,,,
2106,06/30/21 11:56:06 AM,15.855,165334.4,,,,,
2107,06/30/21 12:26:06 PM,15.760,46844.8,,,,,
2108,06/30/21 12:56:06 PM,16.141,121245.2,,,,,
2109,06/30/21 01:26:06 PM,16.237,187379.0,,,,,
2110,06/30/21 01:56:06 PM,15.951,27555.7,,,,,
2111,06/30/21 02:26:06 PM,16.046,104711.8,,,,,
2112,06/30/21 02:56:06 PM,16.427,88178.4,,,,,
2113,06/30/21 03:26:06 PM,16.237,74400.5,,,,,
2114,06/30/21 03:56:06 PM,16.046,154312.1,,,,,
2115,06/30/21 04:26:06 PM,16.332,30311.3,,,,,
2116,06/30/21 04:56:06 PM,16.999,49600.3,,,,,
2117,06/30/21 05:26:06 PM,16.713,35822.5,,,,,
2118,06/30/21 05:56:06 PM,16.903,55111.5,,,,,
2119,06/30/21 06:26:06 PM,16.999,26178.0,,,,,
2120,06/30/21 06:56:06 PM,17.189,132267.5,,,,,
2121,06/30/21 07:26:06 PM,16.523,20666.8,,,,,
2122,06/30/21 07:56:06 PM,16.713,44089.2,,,,,
2123,06/30/21 08:26:06 PM,16.046,14466.8,,,,,
2124,06/30/21 08:56:06 PM,15.951,88178.4,,,,,
2125,06/30/21 09:26:06 PM,14.709,22044.6,,,,,
2126,06/30/21 09:56:06 PM,13.461,4994.5,,,,,
2127,06/30/21 10:26:06 PM,12.980,3788.9,,,,,
2128,06/30/21 10:56:06 PM,12.980,2927.8,,,,,
2129,06/30/21 11:26:06 PM,12.304,2238.9,,,,,
2130,06/30/21 11:56:06 PM,12.594,1302.4,,,,,
2131,07/01/21 12:26:06 AM,12.497,1194.8,,,,,
2132,07/01/21 12:56:06 AM,12.497,667.4,,,,,
2133,07/01/21 01:26:06 AM,12.110,882.6,,,,,
2134,07/01/21 01:56:06 AM,12.304,721.2,,,,,
2135,07/01/21 02:26:06 AM,12.304,1097.9,,,,,
2136,07/01/21 02:56:06 AM,12.207,2411.1,,,,,
2137,07/01/21 03:26:06 AM,12.013,7233.4,,,,,
2138,07/01/21 03:56:06 AM,12.401,4822.3,,,,,
2139,07/01/21 04:26:06 AM,12.401,8266.7,,,,,
2140,07/01/21 04:56:06 AM,12.401,15155.7,,,,,
2141,07/01/21 05:26:06 AM,13.365,22044.6,,,,,
2142,07/01/21 05:56:06 AM,13.173,13777.9,,,,,
2143,07/01/21 06:26:06 AM,14.421,44089.2,,,,,
2144,07/01/21 06:56:06 AM,14.613,22044.6,,,,,
2145,07/01/21 07:26:06 AM,14.230,23422.4,,,,,
2146,07/01/21 07:56:06 AM,14.421,66133.8,,,,,
2147,07/01/21 08:26:06 AM,14.230,57867.0,,,,,
2148,07/01/21 08:56:06 AM,14.325,49600.3,,,,,
2149,07/01/21 09:26:06 AM,14.613,26178.0,,,,,
2150,07/01/21 09:56:06 AM,14.517,37200.2,,,,,
2151,07/01/21 10:26:06 AM,14.421,33066.9,,,,,
2152,07/01/21 10:56:06 AM,17.189,49600.3,,,,,
2153,07/01/21 11:26:06 AM,19.092,52355.9,,,,,
2154,07/01/21 11:56:06 AM,17.950,60622.6,,,,,
2155,07/01/21 12:26:06 PM,20.710,49600.3,,,,,
2156,07/01/21 12:56:06 PM,20.615,63378.2,,,,,
2157,07/01/21 01:26:06 PM,26.097,52355.9,,,,,
2158,07/01/21 01:56:06 PM,35.542,121245.2,,,,,
2159,07/01/21 02:26:06 PM,35.009,132267.5,,,,,
2160,07/01/21 02:56:06 PM,33.014,154312.1,,,,,
2161,07/01/21 03:26:06 PM,41.458,187379.0,,,,,
2162,07/01/21 03:56:06 PM,30.963,85422.8,,,,,
2163,07/01/21 04:26:06 PM,25.028,55111.5,,,,,
2164,07/01/21 04:56:06 PM,16.332,42711.4,,,,,
2165,07/01/21 05:26:06 PM,15.473,34444.7,,,,,
2166,07/01/21 05:56:06 PM,15.378,28933.5,,,,,
2167,07/01/21 06:26:06 PM,15.282,28933.5,,,,,
2168,07/01/21 06:56:06 PM,14.804,33066.9,,,,,
2169,07/01/21 07:26:06 PM,14.804,37200.2,,,,,
2170,07/01/21 07:56:06 PM,14.517,33066.9,,,,,
2171,07/01/21 08:26:06 PM,14.230,18600.1,,,,,
