Plot Title: Sonde_21Jul18,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Coupler Attached (LGR S/N: 10517223),Host Connected (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
492,7/26/18 12:30,12.401,41333.6,,,,
493,7/26/18 12:45,12.11,38578,,,,
494,7/26/18 13:00,11.528,22044.6,,,,
495,7/26/18 13:15,12.11,31689.1,,,,
496,7/26/18 13:30,11.236,38578,,,,
497,7/26/18 13:45,11.139,18600.1,,,,
498,7/26/18 14:00,10.553,9300.1,,,,
499,7/26/18 14:15,10.651,10677.8,,,,
500,7/26/18 14:30,10.357,9300.1,,,,
501,7/26/18 14:45,10.357,12400.1,,,,
502,7/26/18 15:00,10.553,13777.9,,,,
503,7/26/18 15:15,10.455,13777.9,,,,
504,7/26/18 15:30,10.357,11711.2,,,,
505,7/26/18 15:45,10.063,6200,,,,
506,7/26/18 16:00,10.063,7233.4,,,,
507,7/26/18 16:15,10.161,7233.4,,,,
508,7/26/18 16:30,10.161,7233.4,,,,
509,7/26/18 16:45,10.259,10333.4,,,,
510,7/26/18 17:00,10.357,11711.2,,,,
511,7/26/18 17:15,10.357,11711.2,,,,
512,7/26/18 17:30,10.455,13777.9,,,,
513,7/26/18 17:45,10.748,14466.8,,,,
514,7/26/18 18:00,10.553,16533.4,,,,
515,7/26/18 18:15,10.846,20666.8,,,,
516,7/26/18 18:30,10.651,12400.1,,,,
517,7/26/18 18:45,10.455,10333.4,,,,
518,7/26/18 19:00,10.944,16533.4,,,,
519,7/26/18 19:15,10.846,10333.4,,,,
520,7/26/18 19:30,10.553,6200,,,,
521,7/26/18 19:45,10.651,9644.5,,,,
522,7/26/18 20:00,10.748,9300.1,,,,
523,7/26/18 20:15,10.748,7577.8,,,,
524,7/26/18 20:30,10.748,7577.8,,,,
525,7/26/18 20:45,10.748,6200,,,,
526,7/26/18 21:00,10.651,3616.7,,,,
527,7/26/18 21:15,10.553,3100,,,,
528,7/26/18 21:30,10.455,2325,,,,
529,7/26/18 21:45,10.259,1108.7,,,,
530,7/26/18 22:00,10.553,484.4,,,,
531,7/26/18 22:15,10.651,344.4,,,,
532,7/26/18 22:30,10.651,279.9,,,,
533,7/26/18 22:45,10.553,75.3,,,,
