Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
316	6/19/2018 20:30	10.846	10.8				
317	6/19/2018 21:00	10.846	0				
318	6/19/2018 21:30	10.944	0				
319	6/19/2018 22:00	10.944	0				
320	6/19/2018 22:30	10.944	0				
321	6/19/2018 23:00	10.846	0				
322	6/19/2018 23:30	10.846	0				
323	6/20/2018 0:00	10.846	0				
324	6/20/2018 0:30	10.846	0				
325	6/20/2018 1:00	10.846	0				
326	6/20/2018 1:30	10.846	0				
327	6/20/2018 2:00	10.748	0				
328	6/20/2018 2:30	10.748	0				
329	6/20/2018 3:00	10.651	0				
330	6/20/2018 3:30	10.553	0				
331	6/20/2018 4:00	10.553	0				
332	6/20/2018 4:30	10.651	0				
333	6/20/2018 5:00	10.651	0				
334	6/20/2018 5:30	10.651	10.8				
335	6/20/2018 6:00	10.651	10.8				
336	6/20/2018 6:30	10.651	10.8				
337	6/20/2018 7:00	10.651	21.5				
338	6/20/2018 7:30	10.651	53.8				
339	6/20/2018 8:00	10.651	64.6				
340	6/20/2018 8:30	10.748	64.6				
341	6/20/2018 9:00	10.748	86.1				
342	6/20/2018 9:30	10.748	96.9				
343	6/20/2018 10:00	10.846	96.9				
344	6/20/2018 10:30	10.846	96.9				
345	6/20/2018 11:00	10.846	96.9				
346	6/20/2018 11:30	10.846	96.9				
347	6/20/2018 12:00	10.944	86.1				
348	6/20/2018 12:30	10.944	96.9				
349	6/20/2018 13:00	11.041	96.9				
350	6/20/2018 13:30	11.236	96.9				
351	6/20/2018 14:00	11.334	64.6				
352	6/20/2018 14:30	11.334	53.8				
353	6/20/2018 15:00	11.334	43.1				
354	6/20/2018 15:30	11.431	32.3				
355	6/20/2018 16:00	11.431	21.5				
356	6/20/2018 16:30	11.528	21.5				
357	6/20/2018 17:00	11.528	10.8				
358	6/20/2018 17:30	11.528	10.8				
359	6/20/2018 18:00	11.528	10.8				
360	6/20/2018 18:30	11.625	0				
361	6/20/2018 19:00	11.625	0				
362	6/20/2018 19:30	11.625	0				
363	6/20/2018 20:00	11.625	0				
364	6/20/2018 20:30	11.625	0				
365	6/20/2018 21:00	11.625	0				
366	6/20/2018 21:30	11.625	0				
367	6/20/2018 22:00	11.625	0				
368	6/20/2018 22:30	11.625	0				
369	6/20/2018 23:00	11.528	0				
370	6/20/2018 23:30	11.528	0				
371	6/21/2018 0:00	11.528	0				
372	6/21/2018 0:30	11.528	0				
373	6/21/2018 1:00	11.528	0				
374	6/21/2018 1:30	11.528	0				
375	6/21/2018 2:00	11.528	0				
376	6/21/2018 2:30	11.528	0				
377	6/21/2018 3:00	11.431	0				
378	6/21/2018 3:30	11.431	0				
379	6/21/2018 4:00	11.431	0				
380	6/21/2018 4:30	11.431	0				
381	6/21/2018 5:00	11.431	0				
382	6/21/2018 5:30	11.431	0				
383	6/21/2018 6:00	11.431	0				
384	6/21/2018 6:30	11.431	0				
385	6/21/2018 7:00	11.431	10.8				
386	6/21/2018 7:30	11.431	10.8				
387	6/21/2018 8:00	11.431	21.5				
388	6/21/2018 8:30	11.334	32.3				
389	6/21/2018 9:00	11.334	21.5				
390	6/21/2018 9:30	11.334	21.5				
391	6/21/2018 10:00	11.431	21.5				
392	6/21/2018 10:30	11.431	10.8				
393	6/21/2018 11:00	11.528	10.8				
394	6/21/2018 11:30	11.528	10.8				
395	6/21/2018 12:00	11.625	10.8				
396	6/21/2018 12:30	11.625	236.8				
397	6/21/2018 13:00	11.625	387.5				
398	6/21/2018 13:30	11.722	1054.9				
399	6/21/2018 14:00	11.819	3444.5				
400	6/21/2018 14:30	11.819	2325				
401	6/21/2018 15:00	11.819	1550				
402	6/21/2018 15:30	11.819	1636.1				
403	6/21/2018 16:00	11.819	1808.3				
404	6/21/2018 16:30	11.819	1894.5				
405	6/21/2018 17:00	11.819	1550				
406	6/21/2018 17:30	11.819	1636.1				
407	6/21/2018 18:00	11.819	936.5				
408	6/21/2018 18:30	11.819	549				
409	6/21/2018 19:00	11.916	602.8				
410	6/21/2018 19:30	11.916	505.9				
411	6/21/2018 20:00	11.819	269.1				
412	6/21/2018 20:30	11.819	161.5				
413	6/21/2018 21:00	11.819	96.9				
414	6/21/2018 21:30	11.819	53.8				
415	6/21/2018 22:00	11.819	21.5				
416	6/21/2018 22:30	11.819	10.8				
417	6/21/2018 23:00	11.819	0				
418	6/21/2018 23:30	11.916	0				
419	6/22/2018 0:00	11.916	0				
420	6/22/2018 0:30	11.916	0				
421	6/22/2018 1:00	11.916	0				
422	6/22/2018 1:30	11.819	0				
423	6/22/2018 2:00	11.722	0				
424	6/22/2018 2:30	11.625	10.8				
425	6/22/2018 3:00	11.625	10.8				
426	6/22/2018 3:30	11.625	10.8				
427	6/22/2018 4:00	11.528	43.1				
428	6/22/2018 4:30	11.528	86.1				
429	6/22/2018 5:00	11.528	183				
430	6/22/2018 5:30	11.528	247.6				
431	6/22/2018 6:00	11.528	150.7				
432	6/22/2018 6:30	11.528	226				
433	6/22/2018 7:00	11.528	247.6				
434	6/22/2018 7:30	11.528	419.8				
435	6/22/2018 8:00	11.528	1011.8				
436	6/22/2018 8:30	11.528	1184				
437	6/22/2018 9:00	11.625	1722.2				
438	6/22/2018 9:30	11.722	2238.9				
439	6/22/2018 10:00	11.722	2066.7				
440	6/22/2018 10:30	11.819	2325				
441	6/22/2018 11:00	11.916	2755.6				
442	6/22/2018 11:30	12.013	3100				
443	6/22/2018 12:00	12.11	3100				
444	6/22/2018 12:30	12.11	3444.5				
445	6/22/2018 13:00	12.207	4133.4				
446	6/22/2018 13:30	12.304	3444.5				
