"Plot Title: md_st33_benthic_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Temperature)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Light)","Coupler Attached (LGR S/N: 10349961)","Host Connected (LGR S/N: 10349961)","Stopped (LGR S/N: 10349961)","End Of File (LGR S/N: 10349961)"
2517,08/05/19 00:00:00,15.282,0.0,,,,
2518,08/05/19 00:30:00,15.282,0.0,,,,
2519,08/05/19 01:00:00,15.187,0.0,,,,
2520,08/05/19 01:30:00,15.187,0.0,,,,
2521,08/05/19 02:00:00,15.187,0.0,,,,
2522,08/05/19 02:30:00,15.187,0.0,,,,
2523,08/05/19 03:00:00,15.091,0.0,,,,
2524,08/05/19 03:30:00,15.091,0.0,,,,
2525,08/05/19 04:00:00,15.091,0.0,,,,
2526,08/05/19 04:30:00,15.091,10.8,,,,
2527,08/05/19 05:00:00,14.996,32.3,,,,
2528,08/05/19 05:30:00,14.996,64.6,,,,
2529,08/05/19 06:00:00,14.996,75.3,,,,
2530,08/05/19 06:30:00,14.996,183.0,,,,
2531,08/05/19 07:00:00,14.996,215.3,,,,
2532,08/05/19 07:30:00,14.900,376.7,,,,
2533,08/05/19 08:00:00,14.900,473.6,,,,
2534,08/05/19 08:30:00,14.996,624.3,,,,
2535,08/05/19 09:00:00,14.996,710.4,,,,
2536,08/05/19 09:30:00,14.996,818.1,,,,
2537,08/05/19 10:00:00,14.996,893.4,,,,
2538,08/05/19 10:30:00,14.996,1011.8,,,,
2539,08/05/19 11:00:00,14.996,1065.6,,,,
2540,08/05/19 11:30:00,14.996,1377.8,,,,
2541,08/05/19 12:00:00,14.996,1377.8,,,,
2542,08/05/19 12:30:00,14.996,1367.0,,,,
2543,08/05/19 13:00:00,14.996,1377.8,,,,
2544,08/05/19 13:30:00,15.091,2066.7,,,,
2545,08/05/19 14:00:00,15.091,1808.3,,,,
2546,08/05/19 14:30:00,15.091,1980.6,,,,
2547,08/05/19 15:00:00,15.187,2066.7,,,,
2548,08/05/19 15:30:00,15.187,2497.2,,,,
2549,08/05/19 16:00:00,15.187,1808.3,,,,
2550,08/05/19 16:30:00,15.187,1550.0,,,,
2551,08/05/19 17:00:00,15.091,1280.9,,,,
2552,08/05/19 17:30:00,15.187,818.1,,,,
2553,08/05/19 18:00:00,15.091,839.6,,,,
2554,08/05/19 18:30:00,15.091,731.9,,,,
2555,08/05/19 19:00:00,15.091,355.2,,,,
2556,08/05/19 19:30:00,15.091,236.8,,,,
2557,08/05/19 20:00:00,15.091,183.0,,,,
2558,08/05/19 20:30:00,14.996,86.1,,,,
2559,08/05/19 21:00:00,14.996,53.8,,,,
2560,08/05/19 21:30:00,14.996,10.8,,,,
2561,08/05/19 22:00:00,14.900,0.0,,,,
2562,08/05/19 22:30:00,14.900,0.0,,,,
2563,08/05/19 23:00:00,14.900,0.0,,,,
2564,08/05/19 23:30:00,14.900,0.0,,,,
2565,08/06/19 00:00:00,14.804,0.0,,,,
2566,08/06/19 00:30:00,14.804,0.0,,,,
2567,08/06/19 01:00:00,14.804,0.0,,,,
2568,08/06/19 01:30:00,14.804,0.0,,,,
2569,08/06/19 02:00:00,14.709,0.0,,,,
2570,08/06/19 02:30:00,14.709,0.0,,,,
2571,08/06/19 03:00:00,14.613,0.0,,,,
2572,08/06/19 03:30:00,14.613,0.0,,,,
2573,08/06/19 04:00:00,14.613,0.0,,,,
2574,08/06/19 04:30:00,14.613,10.8,,,,
2575,08/06/19 05:00:00,14.517,53.8,,,,
2576,08/06/19 05:30:00,14.517,161.5,,,,
2577,08/06/19 06:00:00,14.517,236.8,,,,
2578,08/06/19 06:30:00,14.517,505.9,,,,
2579,08/06/19 07:00:00,14.421,419.8,,,,
2580,08/06/19 07:30:00,14.517,473.6,,,,
2581,08/06/19 08:00:00,14.421,871.9,,,,
2582,08/06/19 08:30:00,14.421,742.7,,,,
2583,08/06/19 09:00:00,14.421,1044.1,,,,
2584,08/06/19 09:30:00,14.421,1054.9,,,,
2585,08/06/19 10:00:00,14.421,1162.5,,,,
2586,08/06/19 10:30:00,14.421,990.3,,,,
2587,08/06/19 11:00:00,14.421,925.7,,,,
2588,08/06/19 11:30:00,14.421,893.4,,,,
2589,08/06/19 12:00:00,14.517,1184.0,,,,
2590,08/06/19 12:30:00,14.517,1216.3,,,,
2591,08/06/19 13:00:00,14.517,1377.8,,,,
2592,08/06/19 13:30:00,14.517,1216.3,,,,
2593,08/06/19 14:00:00,14.517,1130.2,,,,
2594,08/06/19 14:30:00,14.517,1162.5,,,,
2595,08/06/19 15:00:00,14.517,936.5,,,,
2596,08/06/19 15:30:00,14.517,1280.9,,,,
2597,08/06/19 16:00:00,14.517,1636.1,,,,
2598,08/06/19 16:30:00,14.517,1237.9,,,,
2599,08/06/19 17:00:00,14.517,839.6,,,,
2600,08/06/19 17:30:00,14.517,613.5,,,,
2601,08/06/19 18:00:00,14.421,581.3,,,,
2602,08/06/19 18:30:00,14.421,635.1,,,,
2603,08/06/19 19:00:00,14.421,462.9,,,,
2604,08/06/19 19:30:00,14.421,355.2,,,,
2605,08/06/19 20:00:00,14.421,333.7,,,,
2606,08/06/19 20:30:00,14.325,150.7,,,,
2607,08/06/19 21:00:00,14.325,75.3,,,,
2608,08/06/19 21:30:00,14.230,43.1,,,,
2609,08/06/19 22:00:00,14.230,10.8,,,,
2610,08/06/19 22:30:00,14.230,0.0,,,,
2611,08/06/19 23:00:00,14.134,0.0,,,,
2612,08/06/19 23:30:00,14.134,0.0,,,,
2613,08/07/19 00:00:00,14.134,0.0,,,,
2614,08/07/19 00:30:00,14.134,0.0,,,,
2615,08/07/19 01:00:00,14.038,0.0,,,,
2616,08/07/19 01:30:00,14.038,0.0,,,,
2617,08/07/19 02:00:00,14.038,0.0,,,,
2618,08/07/19 02:30:00,14.038,0.0,,,,
2619,08/07/19 03:00:00,13.942,0.0,,,,
2620,08/07/19 03:30:00,13.942,0.0,,,,
2621,08/07/19 04:00:00,13.846,0.0,,,,
2622,08/07/19 04:30:00,13.846,10.8,,,,
2623,08/07/19 05:00:00,13.846,75.3,,,,
2624,08/07/19 05:30:00,13.750,129.2,,,,
2625,08/07/19 06:00:00,13.750,269.1,,,,
2626,08/07/19 06:30:00,13.750,409.0,,,,
2627,08/07/19 07:00:00,13.750,366.0,,,,
2628,08/07/19 07:30:00,13.654,549.0,,,,
2629,08/07/19 08:00:00,13.654,958.0,,,,
2630,08/07/19 08:30:00,13.654,1130.2,,,,
2631,08/07/19 09:00:00,13.654,1334.7,,,,
2632,08/07/19 09:30:00,13.654,1065.6,,,,
2633,08/07/19 10:00:00,13.654,1550.0,,,,
2634,08/07/19 10:30:00,13.654,1722.2,,,,
2635,08/07/19 11:00:00,13.654,1377.8,,,,
2636,08/07/19 11:30:00,13.654,1894.5,,,,
2637,08/07/19 12:00:00,13.654,1377.8,,,,
2638,08/07/19 12:30:00,13.654,1377.8,,,,
2639,08/07/19 13:00:00,13.558,1151.7,,,,
2640,08/07/19 13:30:00,13.558,1356.3,,,,
2641,08/07/19 14:00:00,13.558,1259.4,,,,
2642,08/07/19 14:30:00,13.558,1463.9,,,,
2643,08/07/19 15:00:00,13.558,1377.8,,,,
2644,08/07/19 15:30:00,13.558,1377.8,,,,
2645,08/07/19 16:00:00,13.558,1377.8,,,,
2646,08/07/19 16:30:00,13.461,925.7,,,,
2647,08/07/19 17:00:00,13.461,871.9,,,,
2648,08/07/19 17:30:00,13.461,1270.1,,,,
2649,08/07/19 18:00:00,13.461,1808.3,,,,
2650,08/07/19 18:30:00,13.365,1076.4,,,,
2651,08/07/19 19:00:00,13.365,904.2,,,,
2652,08/07/19 19:30:00,13.269,516.7,,,,
2653,08/07/19 20:00:00,13.269,387.5,,,,
2654,08/07/19 20:30:00,13.269,333.7,,,,
2655,08/07/19 21:00:00,13.173,236.8,,,,
2656,08/07/19 21:30:00,13.076,64.6,,,,
2657,08/07/19 22:00:00,13.076,10.8,,,,
2658,08/07/19 22:30:00,12.980,0.0,,,,
2659,08/07/19 23:00:00,12.980,0.0,,,,
2660,08/07/19 23:30:00,12.883,0.0,,,,
2661,08/08/19 00:00:00,12.787,0.0,,,,
2662,08/08/19 00:30:00,12.690,0.0,,,,
2663,08/08/19 01:00:00,12.690,0.0,,,,
2664,08/08/19 01:30:00,12.594,0.0,,,,
2665,08/08/19 02:00:00,12.497,0.0,,,,
2666,08/08/19 02:30:00,12.497,0.0,,,,
2667,08/08/19 03:00:00,12.401,0.0,,,,
2668,08/08/19 03:30:00,12.401,0.0,,,,
2669,08/08/19 04:00:00,12.304,0.0,,,,
2670,08/08/19 04:30:00,12.304,0.0,,,,
2671,08/08/19 05:00:00,12.304,43.1,,,,
2672,08/08/19 05:30:00,12.304,150.7,,,,
2673,08/08/19 06:00:00,12.207,344.4,,,,
2674,08/08/19 06:30:00,12.207,430.6,,,,
2675,08/08/19 07:00:00,12.207,495.1,,,,
2676,08/08/19 07:30:00,12.207,828.8,,,,
2677,08/08/19 08:00:00,12.207,645.8,,,,
2678,08/08/19 08:30:00,12.207,570.5,,,,
2679,08/08/19 09:00:00,12.207,1216.3,,,,
2680,08/08/19 09:30:00,12.207,1162.5,,,,
2681,08/08/19 10:00:00,12.207,1141.0,,,,
2682,08/08/19 10:30:00,12.207,753.5,,,,
2683,08/08/19 11:00:00,12.207,861.1,,,,
2684,08/08/19 11:30:00,12.207,1894.5,,,,
2685,08/08/19 12:00:00,12.207,1259.4,,,,
2686,08/08/19 12:30:00,12.207,1184.0,,,,
2687,08/08/19 13:00:00,12.207,1248.6,,,,
2688,08/08/19 13:30:00,12.207,1001.0,,,,
2689,08/08/19 14:00:00,12.207,1324.0,,,,
2690,08/08/19 14:30:00,12.304,1894.5,,,,
2691,08/08/19 15:00:00,12.304,1313.2,,,,
2692,08/08/19 15:30:00,12.304,925.7,,,,
2693,08/08/19 16:00:00,12.207,1463.9,,,,
2694,08/08/19 16:30:00,12.110,990.3,,,,
2695,08/08/19 17:00:00,12.110,958.0,,,,
2696,08/08/19 17:30:00,12.013,775.0,,,,
2697,08/08/19 18:00:00,12.013,1216.3,,,,
2698,08/08/19 18:30:00,11.916,667.4,,,,
2699,08/08/19 19:00:00,11.916,387.5,,,,
2700,08/08/19 19:30:00,11.916,366.0,,,,
2701,08/08/19 20:00:00,11.819,322.9,,,,
2702,08/08/19 20:30:00,11.722,172.2,,,,
2703,08/08/19 21:00:00,11.625,53.8,,,,
2704,08/08/19 21:30:00,11.528,21.5,,,,
2705,08/08/19 22:00:00,11.431,0.0,,,,
2706,08/08/19 22:30:00,11.334,0.0,,,,
2707,08/08/19 23:00:00,11.236,0.0,,,,
2708,08/08/19 23:30:00,11.139,0.0,,,,
2709,08/09/19 00:00:00,11.139,0.0,,,,
2710,08/09/19 00:30:00,11.236,0.0,,,,
2711,08/09/19 01:00:00,11.236,0.0,,,,
2712,08/09/19 01:30:00,11.236,0.0,,,,
2713,08/09/19 02:00:00,11.236,0.0,,,,
2714,08/09/19 02:30:00,11.236,0.0,,,,
2715,08/09/19 03:00:00,11.236,0.0,,,,
2716,08/09/19 03:30:00,11.139,0.0,,,,
2717,08/09/19 04:00:00,11.041,0.0,,,,
2718,08/09/19 04:30:00,11.236,0.0,,,,
2719,08/09/19 05:00:00,11.139,10.8,,,,
2720,08/09/19 05:30:00,11.139,53.8,,,,
2721,08/09/19 06:00:00,11.041,32.3,,,,
2722,08/09/19 06:30:00,11.041,96.9,,,,
2723,08/09/19 07:00:00,11.041,215.3,,,,
2724,08/09/19 07:30:00,11.139,344.4,,,,
2725,08/09/19 08:00:00,11.139,419.8,,,,
2726,08/09/19 08:30:00,10.944,527.4,,,,
2727,08/09/19 09:00:00,10.944,398.3,,,,
2728,08/09/19 09:30:00,10.944,441.3,,,,
2729,08/09/19 10:00:00,10.846,688.9,,,,
2730,08/09/19 10:30:00,10.944,731.9,,,,
2731,08/09/19 11:00:00,10.944,925.7,,,,
2732,08/09/19 11:30:00,10.944,742.7,,,,
2733,08/09/19 12:00:00,10.944,1291.7,,,,
2734,08/09/19 12:30:00,11.041,828.8,,,,
2735,08/09/19 13:00:00,11.139,775.0,,,,
2736,08/09/19 13:30:00,11.334,936.5,,,,
2737,08/09/19 14:00:00,11.431,495.1,,,,
2738,08/09/19 14:30:00,11.625,516.7,,,,
2739,08/09/19 15:00:00,11.722,710.4,,,,
2740,08/09/19 15:30:00,11.625,290.6,,,,
2741,08/09/19 16:00:00,11.625,258.3,,,,
2742,08/09/19 16:30:00,11.722,527.4,,,,
2743,08/09/19 17:00:00,11.625,215.3,,,,
2744,08/09/19 17:30:00,11.625,183.0,,,,
2745,08/09/19 18:00:00,11.625,86.1,,,,
2746,08/09/19 18:30:00,11.528,172.2,,,,
2747,08/09/19 19:00:00,11.431,86.1,,,,
2748,08/09/19 19:30:00,11.431,86.1,,,,
2749,08/09/19 20:00:00,11.334,64.6,,,,
2750,08/09/19 20:30:00,11.334,53.8,,,,
2751,08/09/19 21:00:00,11.334,21.5,,,,
2752,08/09/19 21:30:00,11.334,0.0,,,,
2753,08/09/19 22:00:00,11.334,0.0,,,,
2754,08/09/19 22:30:00,11.236,0.0,,,,
2755,08/09/19 23:00:00,10.944,0.0,,,,
2756,08/09/19 23:30:00,10.944,0.0,,,,
2757,08/10/19 00:00:00,10.748,0.0,,,,
2758,08/10/19 00:30:00,10.553,0.0,,,,
2759,08/10/19 01:00:00,10.161,0.0,,,,
2760,08/10/19 01:30:00,10.063,0.0,,,,
2761,08/10/19 02:00:00,10.161,0.0,,,,
2762,08/10/19 02:30:00,10.161,0.0,,,,
2763,08/10/19 03:00:00,10.748,0.0,,,,
2764,08/10/19 03:30:00,10.944,0.0,,,,
2765,08/10/19 04:00:00,10.944,0.0,,,,
2766,08/10/19 04:30:00,10.846,0.0,,,,
2767,08/10/19 05:00:00,10.846,0.0,,,,
2768,08/10/19 05:30:00,10.748,32.3,,,,
2769,08/10/19 06:00:00,10.748,64.6,,,,
2770,08/10/19 06:30:00,10.748,75.3,,,,
2771,08/10/19 07:00:00,10.748,75.3,,,,
2772,08/10/19 07:30:00,10.748,64.6,,,,
2773,08/10/19 08:00:00,10.651,86.1,,,,
2774,08/10/19 08:30:00,10.651,183.0,,,,
2775,08/10/19 09:00:00,10.651,258.3,,,,
2776,08/10/19 09:30:00,10.651,635.1,,,,
2777,08/10/19 10:00:00,10.651,592.0,,,,
2778,08/10/19 10:30:00,10.651,796.5,,,,
2779,08/10/19 11:00:00,10.651,1270.1,,,,
2780,08/10/19 11:30:00,10.651,1377.8,,,,
2781,08/10/19 12:00:00,10.748,1356.3,,,,
2782,08/10/19 12:30:00,10.651,495.1,,,,
2783,08/10/19 13:00:00,10.651,828.8,,,,
2784,08/10/19 13:30:00,10.651,1194.8,,,,
2785,08/10/19 14:00:00,10.651,1130.2,,,,
2786,08/10/19 14:30:00,10.553,1044.1,,,,
2787,08/10/19 15:00:00,10.553,871.9,,,,
2788,08/10/19 15:30:00,10.553,1162.5,,,,
2789,08/10/19 16:00:00,10.553,505.9,,,,
2790,08/10/19 16:30:00,10.553,409.0,,,,
2791,08/10/19 17:00:00,10.553,376.7,,,,
2792,08/10/19 17:30:00,10.553,441.3,,,,
2793,08/10/19 18:00:00,10.553,452.1,,,,
2794,08/10/19 18:30:00,10.553,183.0,,,,
2795,08/10/19 19:00:00,10.553,118.4,,,,
2796,08/10/19 19:30:00,10.553,96.9,,,,
2797,08/10/19 20:00:00,10.455,53.8,,,,
2798,08/10/19 20:30:00,10.455,43.1,,,,
2799,08/10/19 21:00:00,10.455,10.8,,,,
2800,08/10/19 21:30:00,10.357,0.0,,,,
2801,08/10/19 22:00:00,10.259,0.0,,,,
2802,08/10/19 22:30:00,10.063,0.0,,,,
2803,08/10/19 23:00:00,10.063,0.0,,,,
2804,08/10/19 23:30:00,10.063,0.0,,,,
2805,08/11/19 00:00:00,10.161,0.0,,,,
2806,08/11/19 00:30:00,10.161,0.0,,,,
2807,08/11/19 01:00:00,10.161,0.0,,,,
2808,08/11/19 01:30:00,10.063,0.0,,,,
2809,08/11/19 02:00:00,10.063,0.0,,,,
2810,08/11/19 02:30:00,9.965,0.0,,,,
2811,08/11/19 03:00:00,9.965,0.0,,,,
2812,08/11/19 03:30:00,9.965,0.0,,,,
2813,08/11/19 04:00:00,9.965,0.0,,,,
2814,08/11/19 04:30:00,9.866,0.0,,,,
2815,08/11/19 05:00:00,9.866,0.0,,,,
2816,08/11/19 05:30:00,9.866,0.0,,,,
2817,08/11/19 06:00:00,9.768,0.0,,,,
2818,08/11/19 06:30:00,9.866,0.0,,,,
2819,08/11/19 07:00:00,9.866,0.0,,,,
2820,08/11/19 07:30:00,9.768,0.0,,,,
2821,08/11/19 08:00:00,9.768,0.0,,,,
2822,08/11/19 08:30:00,9.768,0.0,,,,
2823,08/11/19 09:00:00,9.768,0.0,,,,
2824,08/11/19 09:30:00,9.669,0.0,,,,
2825,08/11/19 10:00:00,9.472,0.0,,,,
2826,08/11/19 10:30:00,9.373,21.5,,,,
2827,08/11/19 11:00:00,9.472,0.0,,,,
2828,08/11/19 11:30:00,9.472,0.0,,,,
2829,08/11/19 12:00:00,9.472,0.0,,,,
2830,08/11/19 12:30:00,9.571,0.0,,,,
2831,08/11/19 13:00:00,9.571,32.3,,,,
2832,08/11/19 13:30:00,9.571,32.3,,,,
2833,08/11/19 14:00:00,9.472,10.8,,,,
2834,08/11/19 14:30:00,9.472,32.3,,,,
2835,08/11/19 15:00:00,9.373,21.5,,,,
2836,08/11/19 15:30:00,9.373,10.8,,,,
2837,08/11/19 16:00:00,9.176,21.5,,,,
2838,08/11/19 16:30:00,9.176,10.8,,,,
2839,08/11/19 17:00:00,9.275,0.0,,,,
2840,08/11/19 17:30:00,9.176,0.0,,,,
2841,08/11/19 18:00:00,9.176,0.0,,,,
2842,08/11/19 18:30:00,9.176,0.0,,,,
2843,08/11/19 19:00:00,9.275,0.0,,,,
2844,08/11/19 19:30:00,9.275,0.0,,,,
2845,08/11/19 20:00:00,9.275,0.0,,,,
2846,08/11/19 20:30:00,9.176,0.0,,,,
2847,08/11/19 21:00:00,9.176,0.0,,,,
2848,08/11/19 21:30:00,9.176,0.0,,,,
2849,08/11/19 22:00:00,9.176,0.0,,,,
2850,08/11/19 22:30:00,9.077,0.0,,,,
2851,08/11/19 23:00:00,9.077,0.0,,,,
2852,08/11/19 23:30:00,8.978,0.0,,,,
2853,08/12/19 00:00:00,8.978,0.0,,,,
2854,08/12/19 00:30:00,8.978,0.0,,,,
2855,08/12/19 01:00:00,8.879,0.0,,,,
2856,08/12/19 01:30:00,8.879,0.0,,,,
2857,08/12/19 02:00:00,8.779,0.0,,,,
2858,08/12/19 02:30:00,8.779,0.0,,,,
2859,08/12/19 03:00:00,8.779,0.0,,,,
2860,08/12/19 03:30:00,8.680,0.0,,,,
2861,08/12/19 04:00:00,8.680,0.0,,,,
2862,08/12/19 04:30:00,8.581,0.0,,,,
2863,08/12/19 05:00:00,8.581,0.0,,,,
2864,08/12/19 05:30:00,8.382,0.0,,,,
2865,08/12/19 06:00:00,8.382,0.0,,,,
2866,08/12/19 06:30:00,8.481,10.8,,,,
2867,08/12/19 07:00:00,8.382,10.8,,,,
2868,08/12/19 07:30:00,8.282,10.8,,,,
2869,08/12/19 08:00:00,8.282,10.8,,,,
2870,08/12/19 08:30:00,8.082,0.0,,,,
2871,08/12/19 09:00:00,8.082,0.0,,,,
2872,08/12/19 09:30:00,8.082,0.0,,,,
2873,08/12/19 10:00:00,8.182,0.0,,,,
2874,08/12/19 10:30:00,8.182,0.0,,,,
2875,08/12/19 11:00:00,8.082,0.0,,,,
2876,08/12/19 11:30:00,7.983,0.0,,,,
2877,08/12/19 12:00:00,7.983,21.5,,,,
2878,08/12/19 12:30:00,7.983,32.3,,,,
2879,08/12/19 13:00:00,7.983,53.8,,,,
2880,08/12/19 13:30:00,7.983,53.8,,,,
2881,08/12/19 14:00:00,7.983,86.1,,,,
2882,08/12/19 14:30:00,7.983,75.3,,,,
2883,08/12/19 15:00:00,7.983,64.6,,,,
2884,08/12/19 15:30:00,7.983,107.6,,,,
2885,08/12/19 16:00:00,7.983,161.5,,,,
2886,08/12/19 16:30:00,8.182,161.5,,,,
2887,08/12/19 17:00:00,8.182,161.5,,,,
2888,08/12/19 17:30:00,8.182,193.8,,,,
2889,08/12/19 18:00:00,8.182,64.6,,,,
2890,08/12/19 18:30:00,8.182,21.5,,,,
2891,08/12/19 19:00:00,8.082,32.3,,,,
2892,08/12/19 19:30:00,8.082,107.6,,,,
2893,08/12/19 20:00:00,8.082,75.3,,,,
2894,08/12/19 20:30:00,8.082,10.8,,,,
2895,08/12/19 21:00:00,8.082,0.0,,,,
2896,08/12/19 21:30:00,8.082,0.0,,,,
2897,08/12/19 22:00:00,8.182,0.0,,,,
2898,08/12/19 22:30:00,8.082,0.0,,,,
2899,08/12/19 23:00:00,7.983,0.0,,,,
2900,08/12/19 23:30:00,7.983,0.0,,,,
2901,08/13/19 00:00:00,7.983,0.0,,,,
2902,08/13/19 00:30:00,7.882,0.0,,,,
2903,08/13/19 01:00:00,7.882,0.0,,,,
2904,08/13/19 01:30:00,7.882,0.0,,,,
2905,08/13/19 02:00:00,7.882,0.0,,,,
2906,08/13/19 02:30:00,7.882,0.0,,,,
2907,08/13/19 03:00:00,7.983,0.0,,,,
2908,08/13/19 03:30:00,7.983,0.0,,,,
2909,08/13/19 04:00:00,7.983,0.0,,,,
2910,08/13/19 04:30:00,7.882,0.0,,,,
2911,08/13/19 05:00:00,7.882,0.0,,,,
2912,08/13/19 05:30:00,7.983,0.0,,,,
2913,08/13/19 06:00:00,7.983,10.8,,,,
2914,08/13/19 06:30:00,7.983,43.1,,,,
2915,08/13/19 07:00:00,7.983,53.8,,,,
2916,08/13/19 07:30:00,7.983,86.1,,,,
2917,08/13/19 08:00:00,7.983,75.3,,,,
2918,08/13/19 08:30:00,7.983,75.3,,,,
2919,08/13/19 09:00:00,7.983,75.3,,,,
2920,08/13/19 09:30:00,7.983,193.8,,,,
2921,08/13/19 10:00:00,7.983,161.5,,,,
2922,08/13/19 10:30:00,7.983,366.0,,,,
2923,08/13/19 11:00:00,8.082,344.4,,,,
2924,08/13/19 11:30:00,8.082,183.0,,,,
2925,08/13/19 12:00:00,8.082,279.9,,,,
2926,08/13/19 12:30:00,8.082,441.3,,,,
2927,08/13/19 13:00:00,8.082,258.3,,,,
2928,08/13/19 13:30:00,8.082,279.9,,,,
2929,08/13/19 14:00:00,8.182,290.6,,,,
2930,08/13/19 14:30:00,8.182,236.8,,,,
2931,08/13/19 15:00:00,8.082,172.2,,,,
2932,08/13/19 15:30:00,8.182,215.3,,,,
2933,08/13/19 16:00:00,8.182,409.0,,,,
2934,08/13/19 16:30:00,8.082,398.3,,,,
2935,08/13/19 17:00:00,8.082,269.1,,,,
2936,08/13/19 17:30:00,7.983,387.5,,,,
2937,08/13/19 18:00:00,7.983,129.2,,,,
2938,08/13/19 18:30:00,7.983,193.8,,,,
2939,08/13/19 19:00:00,7.983,96.9,,,,
2940,08/13/19 19:30:00,7.983,43.1,,,,
2941,08/13/19 20:00:00,7.983,43.1,,,,
2942,08/13/19 20:30:00,7.983,21.5,,,,
2943,08/13/19 21:00:00,7.983,0.0,,,,
2944,08/13/19 21:30:00,7.983,0.0,,,,
2945,08/13/19 22:00:00,7.983,0.0,,,,
2946,08/13/19 22:30:00,7.983,0.0,,,,
2947,08/13/19 23:00:00,7.983,0.0,,,,
2948,08/13/19 23:30:00,7.983,0.0,,,,
2949,08/14/19 00:00:00,7.983,0.0,,,,
2950,08/14/19 00:30:00,7.983,0.0,,,,
2951,08/14/19 01:00:00,7.983,0.0,,,,
2952,08/14/19 01:30:00,7.983,0.0,,,,
2953,08/14/19 02:00:00,7.983,0.0,,,,
2954,08/14/19 02:30:00,7.882,0.0,,,,
2955,08/14/19 03:00:00,7.882,0.0,,,,
2956,08/14/19 03:30:00,7.882,0.0,,,,
2957,08/14/19 04:00:00,7.882,0.0,,,,
2958,08/14/19 04:30:00,7.782,0.0,,,,
2959,08/14/19 05:00:00,7.782,0.0,,,,
2960,08/14/19 05:30:00,7.782,10.8,,,,
2961,08/14/19 06:00:00,7.782,21.5,,,,
2962,08/14/19 06:30:00,7.782,21.5,,,,
2963,08/14/19 07:00:00,7.782,43.1,,,,
2964,08/14/19 07:30:00,7.782,86.1,,,,
2965,08/14/19 08:00:00,7.782,161.5,,,,
2966,08/14/19 08:30:00,7.782,172.2,,,,
2967,08/14/19 09:00:00,7.882,226.0,,,,
2968,08/14/19 09:30:00,7.882,193.8,,,,
2969,08/14/19 10:00:00,7.882,193.8,,,,
2970,08/14/19 10:30:00,7.882,193.8,,,,
2971,08/14/19 11:00:00,7.882,193.8,,,,
2972,08/14/19 11:30:00,7.983,333.7,,,,
2973,08/14/19 12:00:00,7.983,183.0,,,,
2974,08/14/19 12:30:00,7.983,226.0,,,,
2975,08/14/19 13:00:00,7.983,193.8,,,,
2976,08/14/19 13:30:00,7.983,258.3,,,,
2977,08/14/19 14:00:00,7.983,236.8,,,,
2978,08/14/19 14:30:00,7.983,344.4,,,,
2979,08/14/19 15:00:00,8.082,355.2,,,,
2980,08/14/19 15:30:00,8.082,204.5,,,,
2981,08/14/19 16:00:00,8.082,215.3,,,,
2982,08/14/19 16:30:00,8.082,258.3,,,,
2983,08/14/19 17:00:00,8.082,204.5,,,,
2984,08/14/19 17:30:00,8.082,172.2,,,,
2985,08/14/19 18:00:00,8.082,193.8,,,,
2986,08/14/19 18:30:00,8.082,118.4,,,,
2987,08/14/19 19:00:00,8.082,107.6,,,,
2988,08/14/19 19:30:00,8.082,53.8,,,,
2989,08/14/19 20:00:00,8.082,21.5,,,,
2990,08/14/19 20:30:00,8.082,10.8,,,,
2991,08/14/19 21:00:00,8.082,0.0,,,,
2992,08/14/19 21:30:00,8.082,0.0,,,,
2993,08/14/19 22:00:00,8.082,0.0,,,,
2994,08/14/19 22:30:00,8.082,0.0,,,,
2995,08/14/19 23:00:00,8.082,0.0,,,,
2996,08/14/19 23:30:00,7.983,0.0,,,,
2997,08/15/19 00:00:00,7.983,0.0,,,,
2998,08/15/19 00:30:00,7.983,0.0,,,,
2999,08/15/19 01:00:00,7.983,0.0,,,,
3000,08/15/19 01:30:00,7.983,0.0,,,,
3001,08/15/19 02:00:00,7.983,0.0,,,,
3002,08/15/19 02:30:00,7.983,0.0,,,,
3003,08/15/19 03:00:00,7.983,0.0,,,,
3004,08/15/19 03:30:00,7.983,0.0,,,,
3005,08/15/19 04:00:00,7.983,0.0,,,,
3006,08/15/19 04:30:00,8.082,0.0,,,,
3007,08/15/19 05:00:00,7.983,0.0,,,,
3008,08/15/19 05:30:00,7.983,0.0,,,,
3009,08/15/19 06:00:00,7.983,21.5,,,,
3010,08/15/19 06:30:00,7.983,32.3,,,,
3011,08/15/19 07:00:00,7.983,64.6,,,,
3012,08/15/19 07:30:00,8.082,118.4,,,,
3013,08/15/19 08:00:00,8.082,226.0,,,,
3014,08/15/19 08:30:00,8.082,269.1,,,,
3015,08/15/19 09:00:00,8.082,333.7,,,,
3016,08/15/19 09:30:00,8.082,409.0,,,,
3017,08/15/19 10:00:00,8.182,516.7,,,,
3018,08/15/19 10:30:00,8.282,968.8,,,,
3019,08/15/19 11:00:00,8.182,505.9,,,,
3020,08/15/19 11:30:00,8.282,559.7,,,,
3021,08/15/19 12:00:00,8.382,1248.6,,,,
3022,08/15/19 12:30:00,16.713,137778.7,,,,
3023,08/15/19 13:00:00,13.942,88178.4,,,,
3024,08/15/19 13:30:00,13.173,1808.3,,,,
