"Plot Title: MD_Grim_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)","Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)","Coupler Attached (LGR S/N: 10517221)","Host Connected (LGR S/N: 10517221)","Stopped (LGR S/N: 10517221)","End Of File (LGR S/N: 10517221)"
2007,07/28/19 06:00:00,13.365,312.2,,,,
2008,07/28/19 06:30:00,13.461,914.9,,,,
2009,07/28/19 07:00:00,13.461,1550.0,,,,
2010,07/28/19 07:30:00,13.558,1980.6,,,,
2011,07/28/19 08:00:00,13.558,2927.8,,,,
2012,07/28/19 08:30:00,13.461,925.7,,,,
2013,07/28/19 09:00:00,13.558,2927.8,,,,
2014,07/28/19 09:30:00,13.558,1808.3,,,,
2015,07/28/19 10:00:00,13.558,1291.7,,,,
2016,07/28/19 10:30:00,13.654,2411.1,,,,
2017,07/28/19 11:00:00,13.942,7577.8,,,,
2018,07/28/19 11:30:00,13.846,3616.7,,,,
2019,07/28/19 12:00:00,13.942,8611.2,,,,
2020,07/28/19 12:30:00,14.038,11022.3,,,,
2021,07/28/19 13:00:00,14.038,9300.1,,,,
2022,07/28/19 13:30:00,14.230,8611.2,,,,
2023,07/28/19 14:00:00,14.038,5166.7,,,,
2024,07/28/19 14:30:00,13.942,4650.0,,,,
2025,07/28/19 15:00:00,13.942,3616.7,,,,
2026,07/28/19 15:30:00,13.942,3616.7,,,,
2027,07/28/19 16:00:00,13.942,2325.0,,,,
2028,07/28/19 16:30:00,14.038,3788.9,,,,
2029,07/28/19 17:00:00,14.517,6200.0,,,,
2030,07/28/19 17:30:00,14.421,1722.2,,,,
2031,07/28/19 18:00:00,14.613,5166.7,,,,
2032,07/28/19 18:30:00,14.709,4133.4,,,,
2033,07/28/19 19:00:00,14.709,2411.1,,,,
2034,07/28/19 19:30:00,14.517,1980.6,,,,
2035,07/28/19 20:00:00,14.517,1141.0,,,,
2036,07/28/19 20:30:00,14.517,1011.8,,,,
2037,07/28/19 21:00:00,14.517,710.4,,,,
2038,07/28/19 21:30:00,14.421,75.3,,,,
2039,07/28/19 22:00:00,14.421,10.8,,,,
2040,07/28/19 22:30:00,14.517,32.3,,,,
2041,07/28/19 23:00:00,14.421,21.5,,,,
2042,07/28/19 23:30:00,14.421,0.0,,,,
2043,07/29/19 00:00:00,14.421,0.0,,,,
2044,07/29/19 00:30:00,14.421,0.0,,,,
2045,07/29/19 01:00:00,14.325,0.0,,,,
2046,07/29/19 01:30:00,14.421,0.0,,,,
2047,07/29/19 02:00:00,14.421,0.0,,,,
2048,07/29/19 02:30:00,14.421,0.0,,,,
2049,07/29/19 03:00:00,14.325,0.0,,,,
2050,07/29/19 03:30:00,14.325,32.3,,,,
2051,07/29/19 04:00:00,14.325,118.4,,,,
2052,07/29/19 04:30:00,14.325,344.4,,,,
2053,07/29/19 05:00:00,14.421,979.5,,,,
2054,07/29/19 05:30:00,14.421,1130.2,,,,
2055,07/29/19 06:00:00,14.421,979.5,,,,
2056,07/29/19 06:30:00,14.421,850.4,,,,
2057,07/29/19 07:00:00,14.421,1463.9,,,,
2058,07/29/19 07:30:00,14.517,1894.5,,,,
2059,07/29/19 08:00:00,14.709,2755.6,,,,
2060,07/29/19 08:30:00,14.804,3272.2,,,,
2061,07/29/19 09:00:00,14.804,3100.0,,,,
2062,07/29/19 09:30:00,15.091,4133.4,,,,
2063,07/29/19 10:00:00,15.187,4650.0,,,,
2064,07/29/19 10:30:00,15.187,3788.9,,,,
2065,07/29/19 11:00:00,15.282,12400.1,,,,
2066,07/29/19 11:30:00,15.473,18600.1,,,,
2067,07/29/19 12:00:00,15.760,8611.2,,,,
2068,07/29/19 12:30:00,15.760,13777.9,,,,
2069,07/29/19 13:00:00,15.473,6200.0,,,,
2070,07/29/19 13:30:00,15.378,7233.4,,,,
2071,07/29/19 14:00:00,15.473,8266.7,,,,
2072,07/29/19 14:30:00,15.473,13777.9,,,,
2073,07/29/19 15:00:00,15.569,4133.4,,,,
2074,07/29/19 15:30:00,15.664,4994.5,,,,
2075,07/29/19 16:00:00,15.664,4133.4,,,,
2076,07/29/19 16:30:00,15.664,2152.8,,,,
2077,07/29/19 17:00:00,15.473,1722.2,,,,
2078,07/29/19 17:30:00,15.664,1980.6,,,,
2079,07/29/19 18:00:00,15.664,3100.0,,,,
2080,07/29/19 18:30:00,15.473,1227.1,,,,
2081,07/29/19 19:00:00,15.569,2238.9,,,,
2082,07/29/19 19:30:00,15.664,2497.2,,,,
2083,07/29/19 20:00:00,15.664,1001.0,,,,
2084,07/29/19 20:30:00,15.664,925.7,,,,
2085,07/29/19 21:00:00,15.855,979.5,,,,
2086,07/29/19 21:30:00,15.855,462.9,,,,
2087,07/29/19 22:00:00,15.760,204.5,,,,
2088,07/29/19 22:30:00,15.664,64.6,,,,
2089,07/29/19 23:00:00,15.760,0.0,,,,
2090,07/29/19 23:30:00,15.760,0.0,,,,
2091,07/30/19 00:00:00,15.760,0.0,,,,
2092,07/30/19 00:30:00,15.760,0.0,,,,
2093,07/30/19 01:00:00,15.951,0.0,,,,
2094,07/30/19 01:30:00,15.951,0.0,,,,
2095,07/30/19 02:00:00,15.855,0.0,,,,
2096,07/30/19 02:30:00,15.760,0.0,,,,
2097,07/30/19 03:00:00,15.760,0.0,,,,
2098,07/30/19 03:30:00,15.664,0.0,,,,
2099,07/30/19 04:00:00,15.569,96.9,,,,
2100,07/30/19 04:30:00,15.569,215.3,,,,
2101,07/30/19 05:00:00,15.473,64.6,,,,
2102,07/30/19 05:30:00,15.473,107.6,,,,
2103,07/30/19 06:00:00,15.378,226.0,,,,
2104,07/30/19 06:30:00,15.378,1011.8,,,,
2105,07/30/19 07:00:00,15.282,688.9,,,,
2106,07/30/19 07:30:00,15.378,656.6,,,,
2107,07/30/19 08:00:00,15.664,7577.8,,,,
2108,07/30/19 08:30:00,15.664,2152.8,,,,
2109,07/30/19 09:00:00,15.569,3100.0,,,,
2110,07/30/19 09:30:00,15.473,1980.6,,,,
2111,07/30/19 10:00:00,15.473,1194.8,,,,
2112,07/30/19 10:30:00,15.664,1636.1,,,,
2113,07/30/19 11:00:00,16.237,12400.1,,,,
2114,07/30/19 11:30:00,15.951,3616.7,,,,
2115,07/30/19 12:00:00,15.760,1636.1,,,,
2116,07/30/19 12:30:00,15.760,1894.5,,,,
2117,07/30/19 13:00:00,15.855,2583.4,,,,
2118,07/30/19 13:30:00,15.760,1980.6,,,,
2119,07/30/19 14:00:00,15.569,1636.1,,,,
2120,07/30/19 14:30:00,15.760,4650.0,,,,
2121,07/30/19 15:00:00,15.664,2755.6,,,,
2122,07/30/19 15:30:00,15.569,1463.9,,,,
2123,07/30/19 16:00:00,15.569,1205.6,,,,
2124,07/30/19 16:30:00,15.569,861.1,,,,
2125,07/30/19 17:00:00,15.664,2152.8,,,,
2126,07/30/19 17:30:00,15.760,2411.1,,,,
2127,07/30/19 18:00:00,15.760,3100.0,,,,
2128,07/30/19 18:30:00,15.664,2238.9,,,,
2129,07/30/19 19:00:00,15.569,1248.6,,,,
2130,07/30/19 19:30:00,15.569,678.1,,,,
2131,07/30/19 20:00:00,15.569,1151.7,,,,
2132,07/30/19 20:30:00,15.473,1227.1,,,,
2133,07/30/19 21:00:00,15.473,645.8,,,,
2134,07/30/19 21:30:00,15.473,118.4,,,,
2135,07/30/19 22:00:00,15.473,53.8,,,,
2136,07/30/19 22:30:00,15.569,10.8,,,,
2137,07/30/19 23:00:00,15.569,0.0,,,,
2138,07/30/19 23:30:00,15.378,0.0,,,,
2139,07/31/19 00:00:00,15.378,0.0,,,,
2140,07/31/19 00:30:00,15.282,0.0,,,,
2141,07/31/19 01:00:00,15.282,0.0,,,,
2142,07/31/19 01:30:00,15.282,0.0,,,,
2143,07/31/19 02:00:00,15.187,0.0,,,,
2144,07/31/19 02:30:00,15.187,0.0,,,,
2145,07/31/19 03:00:00,15.187,0.0,,,,
2146,07/31/19 03:30:00,15.091,10.8,,,,
2147,07/31/19 04:00:00,15.091,75.3,,,,
2148,07/31/19 04:30:00,15.091,247.6,,,,
2149,07/31/19 05:00:00,15.091,570.5,,,,
2150,07/31/19 05:30:00,15.091,1087.2,,,,
2151,07/31/19 06:00:00,15.187,1194.8,,,,
2152,07/31/19 06:30:00,15.187,2669.5,,,,
2153,07/31/19 07:00:00,15.187,3788.9,,,,
2154,07/31/19 07:30:00,15.187,5511.1,,,,
2155,07/31/19 08:00:00,15.282,10677.8,,,,
2156,07/31/19 08:30:00,15.378,9300.1,,,,
2157,07/31/19 09:00:00,15.569,12400.1,,,,
2158,07/31/19 09:30:00,15.664,15844.5,,,,
2159,07/31/19 10:00:00,15.569,16533.4,,,,
2160,07/31/19 10:30:00,15.664,13777.9,,,,
2161,07/31/19 11:00:00,15.760,17222.3,,,,
2162,07/31/19 11:30:00,15.855,16533.4,,,,
2163,07/31/19 12:00:00,15.855,18600.1,,,,
2164,07/31/19 12:30:00,15.855,11022.3,,,,
2165,07/31/19 13:00:00,15.760,11711.2,,,,
2166,07/31/19 13:30:00,15.855,19977.9,,,,
2167,07/31/19 14:00:00,16.046,19289.0,,,,
2168,07/31/19 14:30:00,15.951,16533.4,,,,
2169,07/31/19 15:00:00,15.951,18600.1,,,,
2170,07/31/19 15:30:00,15.951,16533.4,,,,
2171,07/31/19 16:00:00,15.951,12400.1,,,,
2172,07/31/19 16:30:00,15.951,12400.1,,,,
2173,07/31/19 17:00:00,15.855,7233.4,,,,
2174,07/31/19 17:30:00,15.760,3444.5,,,,
2175,07/31/19 18:00:00,15.664,5338.9,,,,
2176,07/31/19 18:30:00,15.569,3100.0,,,,
2177,07/31/19 19:00:00,15.473,1345.5,,,,
2178,07/31/19 19:30:00,15.473,1087.2,,,,
2179,07/31/19 20:00:00,15.378,1377.8,,,,
2180,07/31/19 20:30:00,15.282,775.0,,,,
2181,07/31/19 21:00:00,15.282,731.9,,,,
2182,07/31/19 21:30:00,15.378,462.9,,,,
2183,07/31/19 22:00:00,15.378,204.5,,,,
2184,07/31/19 22:30:00,15.282,32.3,,,,
2185,07/31/19 23:00:00,15.282,0.0,,,,
2186,07/31/19 23:30:00,15.187,0.0,,,,
2187,08/01/19 00:00:00,15.187,0.0,,,,
2188,08/01/19 00:30:00,15.091,0.0,,,,
2189,08/01/19 01:00:00,15.091,0.0,,,,
2190,08/01/19 01:30:00,15.091,0.0,,,,
2191,08/01/19 02:00:00,14.996,0.0,,,,
2192,08/01/19 02:30:00,14.996,0.0,,,,
2193,08/01/19 03:00:00,14.996,0.0,,,,
2194,08/01/19 03:30:00,14.900,10.8,,,,
2195,08/01/19 04:00:00,14.900,96.9,,,,
2196,08/01/19 04:30:00,14.900,258.3,,,,
2197,08/01/19 05:00:00,14.900,430.6,,,,
2198,08/01/19 05:30:00,14.900,764.2,,,,
2199,08/01/19 06:00:00,14.900,958.0,,,,
2200,08/01/19 06:30:00,14.900,1463.9,,,,
2201,08/01/19 07:00:00,14.900,2152.8,,,,
2202,08/01/19 07:30:00,14.996,2755.6,,,,
2203,08/01/19 08:00:00,15.187,2066.7,,,,
2204,08/01/19 08:30:00,15.091,5511.1,,,,
2205,08/01/19 09:00:00,15.187,11022.3,,,,
2206,08/01/19 09:30:00,15.187,9644.5,,,,
2207,08/01/19 10:00:00,15.187,7233.4,,,,
2208,08/01/19 10:30:00,15.282,6200.0,,,,
2209,08/01/19 11:00:00,15.282,10333.4,,,,
2210,08/01/19 11:30:00,15.473,16533.4,,,,
2211,08/01/19 12:00:00,15.378,18600.1,,,,
2212,08/01/19 12:30:00,15.473,18600.1,,,,
2213,08/01/19 13:00:00,15.473,9300.1,,,,
2214,08/01/19 13:30:00,15.760,15844.5,,,,
2215,08/01/19 14:00:00,16.141,19977.9,,,,
2216,08/01/19 14:30:00,16.046,19977.9,,,,
2217,08/01/19 15:00:00,16.141,17222.3,,,,
2218,08/01/19 15:30:00,16.141,15155.7,,,,
2219,08/01/19 16:00:00,16.332,17222.3,,,,
2220,08/01/19 16:30:00,16.141,15155.7,,,,
2221,08/01/19 17:00:00,16.427,15844.5,,,,
2222,08/01/19 17:30:00,16.427,11022.3,,,,
2223,08/01/19 18:00:00,16.332,9644.5,,,,
2224,08/01/19 18:30:00,16.046,1636.1,,,,
2225,08/01/19 19:00:00,16.141,2755.6,,,,
2226,08/01/19 19:30:00,16.046,1550.0,,,,
2227,08/01/19 20:00:00,16.046,1550.0,,,,
2228,08/01/19 20:30:00,15.951,818.1,,,,
2229,08/01/19 21:00:00,15.760,538.2,,,,
2230,08/01/19 21:30:00,15.664,355.2,,,,
2231,08/01/19 22:00:00,15.569,107.6,,,,
2232,08/01/19 22:30:00,15.569,32.3,,,,
2233,08/01/19 23:00:00,15.569,0.0,,,,
2234,08/01/19 23:30:00,15.473,0.0,,,,
2235,08/02/19 00:00:00,15.473,0.0,,,,
2236,08/02/19 00:30:00,15.378,0.0,,,,
2237,08/02/19 01:00:00,15.282,0.0,,,,
2238,08/02/19 01:30:00,15.282,0.0,,,,
2239,08/02/19 02:00:00,15.187,0.0,,,,
2240,08/02/19 02:30:00,15.187,0.0,,,,
2241,08/02/19 03:00:00,15.187,0.0,,,,
2242,08/02/19 03:30:00,15.091,0.0,,,,
2243,08/02/19 04:00:00,15.091,86.1,,,,
2244,08/02/19 04:30:00,14.996,344.4,,,,
2245,08/02/19 05:00:00,14.996,441.3,,,,
2246,08/02/19 05:30:00,15.091,1377.8,,,,
2247,08/02/19 06:00:00,15.091,2238.9,,,,
2248,08/02/19 06:30:00,15.091,2927.8,,,,
2249,08/02/19 07:00:00,15.091,2583.4,,,,
2250,08/02/19 07:30:00,15.187,5511.1,,,,
2251,08/02/19 08:00:00,15.187,3444.5,,,,
2252,08/02/19 08:30:00,15.091,3444.5,,,,
2253,08/02/19 09:00:00,15.282,5338.9,,,,
2254,08/02/19 09:30:00,15.378,5166.7,,,,
2255,08/02/19 10:00:00,15.378,5166.7,,,,
2256,08/02/19 10:30:00,15.855,13089.0,,,,
2257,08/02/19 11:00:00,15.855,5166.7,,,,
2258,08/02/19 11:30:00,16.141,4305.6,,,,
2259,08/02/19 12:00:00,15.951,5166.7,,,,
2260,08/02/19 12:30:00,16.046,4477.8,,,,
2261,08/02/19 13:00:00,16.332,3961.1,,,,
2262,08/02/19 13:30:00,16.523,4477.8,,,,
2263,08/02/19 14:00:00,16.523,3788.9,,,,
2264,08/02/19 14:30:00,16.427,3961.1,,,,
2265,08/02/19 15:00:00,16.618,4133.4,,,,
2266,08/02/19 15:30:00,16.713,13777.9,,,,
2267,08/02/19 16:00:00,16.903,24800.2,,,,
2268,08/02/19 16:30:00,16.999,15155.7,,,,
2269,08/02/19 17:00:00,16.999,9644.5,,,,
2270,08/02/19 17:30:00,16.808,7233.4,,,,
2271,08/02/19 18:00:00,16.523,8611.2,,,,
2272,08/02/19 18:30:00,16.237,4305.6,,,,
2273,08/02/19 19:00:00,16.046,2238.9,,,,
2274,08/02/19 19:30:00,15.855,1377.8,,,,
2275,08/02/19 20:00:00,15.855,1216.3,,,,
2276,08/02/19 20:30:00,15.760,742.7,,,,
2277,08/02/19 21:00:00,15.760,731.9,,,,
2278,08/02/19 21:30:00,15.664,290.6,,,,
2279,08/02/19 22:00:00,15.569,161.5,,,,
2280,08/02/19 22:30:00,15.569,32.3,,,,
2281,08/02/19 23:00:00,15.569,0.0,,,,
2282,08/02/19 23:30:00,15.473,0.0,,,,
2283,08/03/19 00:00:00,15.473,0.0,,,,
2284,08/03/19 00:30:00,15.473,0.0,,,,
2285,08/03/19 01:00:00,15.473,0.0,,,,
2286,08/03/19 01:30:00,15.378,0.0,,,,
2287,08/03/19 02:00:00,15.378,0.0,,,,
2288,08/03/19 02:30:00,15.378,0.0,,,,
2289,08/03/19 03:00:00,15.282,0.0,,,,
2290,08/03/19 03:30:00,15.282,0.0,,,,
2291,08/03/19 04:00:00,15.282,32.3,,,,
2292,08/03/19 04:30:00,15.282,161.5,,,,
2293,08/03/19 05:00:00,15.187,355.2,,,,
2294,08/03/19 05:30:00,15.187,721.2,,,,
2295,08/03/19 06:00:00,15.282,1356.3,,,,
2296,08/03/19 06:30:00,15.378,2583.4,,,,
2297,08/03/19 07:00:00,15.569,2755.6,,,,
2298,08/03/19 07:30:00,15.378,2066.7,,,,
2299,08/03/19 08:00:00,15.473,4133.4,,,,
2300,08/03/19 08:30:00,15.473,3616.7,,,,
2301,08/03/19 09:00:00,15.569,4994.5,,,,
2302,08/03/19 09:30:00,15.855,8266.7,,,,
2303,08/03/19 10:00:00,16.141,15155.7,,,,
2304,08/03/19 10:30:00,15.951,7233.4,,,,
2305,08/03/19 11:00:00,15.951,6200.0,,,,
2306,08/03/19 11:30:00,16.046,6544.5,,,,
2307,08/03/19 12:00:00,15.855,5511.1,,,,
2308,08/03/19 12:30:00,15.855,4994.5,,,,
2309,08/03/19 13:00:00,16.046,6544.5,,,,
2310,08/03/19 13:30:00,16.046,5166.7,,,,
2311,08/03/19 14:00:00,16.237,6544.5,,,,
2312,08/03/19 14:30:00,16.332,3616.7,,,,
2313,08/03/19 15:00:00,16.618,3788.9,,,,
2314,08/03/19 15:30:00,16.903,4133.4,,,,
2315,08/03/19 16:00:00,16.999,3961.1,,,,
2316,08/03/19 16:30:00,16.618,2325.0,,,,
2317,08/03/19 17:00:00,16.903,3961.1,,,,
2318,08/03/19 17:30:00,16.713,2497.2,,,,
2319,08/03/19 18:00:00,16.618,2497.2,,,,
2320,08/03/19 18:30:00,16.237,1808.3,,,,
2321,08/03/19 19:00:00,16.141,1722.2,,,,
2322,08/03/19 19:30:00,16.046,3788.9,,,,
2323,08/03/19 20:00:00,15.951,1377.8,,,,
2324,08/03/19 20:30:00,15.951,2755.6,,,,
2325,08/03/19 21:00:00,15.760,1894.5,,,,
2326,08/03/19 21:30:00,15.664,419.8,,,,
2327,08/03/19 22:00:00,15.569,247.6,,,,
2328,08/03/19 22:30:00,15.473,32.3,,,,
2329,08/03/19 23:00:00,15.473,0.0,,,,
2330,08/03/19 23:30:00,15.569,0.0,,,,
2331,08/04/19 00:00:00,15.760,0.0,,,,
2332,08/04/19 00:30:00,15.760,0.0,,,,
2333,08/04/19 01:00:00,15.664,0.0,,,,
2334,08/04/19 01:30:00,15.664,0.0,,,,
2335,08/04/19 02:00:00,15.664,0.0,,,,
2336,08/04/19 02:30:00,15.569,0.0,,,,
2337,08/04/19 03:00:00,15.473,0.0,,,,
2338,08/04/19 03:30:00,15.473,0.0,,,,
2339,08/04/19 04:00:00,15.473,21.5,,,,
2340,08/04/19 04:30:00,15.378,107.6,,,,
2341,08/04/19 05:00:00,15.378,269.1,,,,
2342,08/04/19 05:30:00,15.378,441.3,,,,
2343,08/04/19 06:00:00,15.378,538.2,,,,
2344,08/04/19 06:30:00,15.378,1141.0,,,,
2345,08/04/19 07:00:00,15.473,1980.6,,,,
2346,08/04/19 07:30:00,15.473,2583.4,,,,
2347,08/04/19 08:00:00,15.569,3616.7,,,,
2348,08/04/19 08:30:00,15.569,3272.2,,,,
2349,08/04/19 09:00:00,15.664,3616.7,,,,
2350,08/04/19 09:30:00,15.569,3100.0,,,,
2351,08/04/19 10:00:00,15.951,4305.6,,,,
2352,08/04/19 10:30:00,16.237,5166.7,,,,
2353,08/04/19 11:00:00,16.523,7233.4,,,,
2354,08/04/19 11:30:00,16.237,7233.4,,,,
2355,08/04/19 12:00:00,16.808,7577.8,,,,
2356,08/04/19 12:30:00,16.903,5166.7,,,,
2357,08/04/19 13:00:00,16.523,9300.1,,,,
2358,08/04/19 13:30:00,16.523,7233.4,,,,
2359,08/04/19 14:00:00,16.523,7577.8,,,,
2360,08/04/19 14:30:00,16.713,8611.2,,,,
2361,08/04/19 15:00:00,16.713,5166.7,,,,
2362,08/04/19 15:30:00,16.427,20666.8,,,,
2363,08/04/19 16:00:00,16.523,22044.6,,,,
2364,08/04/19 16:30:00,16.523,3961.1,,,,
2365,08/04/19 17:00:00,16.046,2325.0,,,,
2366,08/04/19 17:30:00,16.141,2152.8,,,,
2367,08/04/19 18:00:00,16.141,2066.7,,,,
2368,08/04/19 18:30:00,16.237,2066.7,,,,
2369,08/04/19 19:00:00,16.141,7233.4,,,,
2370,08/04/19 19:30:00,15.951,2927.8,,,,
2371,08/04/19 20:00:00,15.855,3961.1,,,,
2372,08/04/19 20:30:00,15.760,2927.8,,,,
2373,08/04/19 21:00:00,15.664,1237.9,,,,
2374,08/04/19 21:30:00,15.569,645.8,,,,
2375,08/04/19 22:00:00,15.473,226.0,,,,
2376,08/04/19 22:30:00,15.378,32.3,,,,
2377,08/04/19 23:00:00,15.378,0.0,,,,
2378,08/04/19 23:30:00,15.282,0.0,,,,
2379,08/05/19 00:00:00,15.282,0.0,,,,
2380,08/05/19 00:30:00,15.282,0.0,,,,
2381,08/05/19 01:00:00,15.282,0.0,,,,
2382,08/05/19 01:30:00,15.378,0.0,,,,
2383,08/05/19 02:00:00,15.378,0.0,,,,
2384,08/05/19 02:30:00,15.378,0.0,,,,
2385,08/05/19 03:00:00,15.473,0.0,,,,
2386,08/05/19 03:30:00,15.378,0.0,,,,
2387,08/05/19 04:00:00,15.378,0.0,,,,
2388,08/05/19 04:30:00,15.282,64.6,,,,
2389,08/05/19 05:00:00,15.282,161.5,,,,
2390,08/05/19 05:30:00,15.282,301.4,,,,
2391,08/05/19 06:00:00,15.282,549.0,,,,
2392,08/05/19 06:30:00,15.282,807.3,,,,
2393,08/05/19 07:00:00,15.282,968.8,,,,
2394,08/05/19 07:30:00,15.282,1227.1,,,,
2395,08/05/19 08:00:00,15.378,2238.9,,,,
2396,08/05/19 08:30:00,15.378,2669.5,,,,
2397,08/05/19 09:00:00,15.473,2927.8,,,,
2398,08/05/19 09:30:00,15.473,3444.5,,,,
2399,08/05/19 10:00:00,15.473,3788.9,,,,
2400,08/05/19 10:30:00,15.569,4822.3,,,,
2401,08/05/19 11:00:00,15.569,3788.9,,,,
2402,08/05/19 11:30:00,15.664,4305.6,,,,
2403,08/05/19 12:00:00,15.664,4133.4,,,,
2404,08/05/19 12:30:00,15.569,3961.1,,,,
2405,08/05/19 13:00:00,15.760,6200.0,,,,
2406,08/05/19 13:30:00,16.332,10677.8,,,,
2407,08/05/19 14:00:00,16.046,7577.8,,,,
2408,08/05/19 14:30:00,16.141,12400.1,,,,
2409,08/05/19 15:00:00,15.855,4305.6,,,,
2410,08/05/19 15:30:00,15.855,4650.0,,,,
2411,08/05/19 16:00:00,15.855,2669.5,,,,
2412,08/05/19 16:30:00,15.760,2669.5,,,,
2413,08/05/19 17:00:00,15.855,2411.1,,,,
2414,08/05/19 17:30:00,15.664,5338.9,,,,
2415,08/05/19 18:00:00,15.569,2583.4,,,,
2416,08/05/19 18:30:00,15.473,2669.5,,,,
2417,08/05/19 19:00:00,15.378,2066.7,,,,
2418,08/05/19 19:30:00,15.378,1065.6,,,,
2419,08/05/19 20:00:00,15.378,828.8,,,,
2420,08/05/19 20:30:00,15.282,495.1,,,,
2421,08/05/19 21:00:00,15.282,322.9,,,,
2422,08/05/19 21:30:00,15.187,139.9,,,,
2423,08/05/19 22:00:00,15.187,43.1,,,,
2424,08/05/19 22:30:00,15.187,0.0,,,,
2425,08/05/19 23:00:00,15.091,0.0,,,,
2426,08/05/19 23:30:00,15.091,0.0,,,,
2427,08/06/19 00:00:00,14.996,0.0,,,,
2428,08/06/19 00:30:00,14.996,0.0,,,,
2429,08/06/19 01:00:00,14.900,0.0,,,,
2430,08/06/19 01:30:00,14.900,0.0,,,,
2431,08/06/19 02:00:00,14.900,0.0,,,,
2432,08/06/19 02:30:00,14.804,0.0,,,,
2433,08/06/19 03:00:00,14.804,0.0,,,,
2434,08/06/19 03:30:00,14.709,0.0,,,,
2435,08/06/19 04:00:00,14.804,21.5,,,,
2436,08/06/19 04:30:00,14.709,150.7,,,,
2437,08/06/19 05:00:00,14.709,387.5,,,,
2438,08/06/19 05:30:00,14.709,1248.6,,,,
2439,08/06/19 06:00:00,14.709,1636.1,,,,
2440,08/06/19 06:30:00,14.709,1636.1,,,,
2441,08/06/19 07:00:00,14.900,5166.7,,,,
2442,08/06/19 07:30:00,14.804,3444.5,,,,
2443,08/06/19 08:00:00,15.091,9644.5,,,,
2444,08/06/19 08:30:00,14.804,3444.5,,,,
2445,08/06/19 09:00:00,14.900,4650.0,,,,
2446,08/06/19 09:30:00,14.900,5166.7,,,,
2447,08/06/19 10:00:00,14.804,5338.9,,,,
2448,08/06/19 10:30:00,14.900,5338.9,,,,
2449,08/06/19 11:00:00,14.996,6200.0,,,,
2450,08/06/19 11:30:00,14.996,5166.7,,,,
2451,08/06/19 12:00:00,15.187,8266.7,,,,
2452,08/06/19 12:30:00,14.996,5166.7,,,,
2453,08/06/19 13:00:00,14.996,4650.0,,,,
2454,08/06/19 13:30:00,14.900,5166.7,,,,
2455,08/06/19 14:00:00,14.900,5166.7,,,,
2456,08/06/19 14:30:00,14.900,4822.3,,,,
2457,08/06/19 15:00:00,14.900,5166.7,,,,
2458,08/06/19 15:30:00,14.804,4650.0,,,,
2459,08/06/19 16:00:00,14.900,5166.7,,,,
2460,08/06/19 16:30:00,14.804,3788.9,,,,
2461,08/06/19 17:00:00,14.804,2755.6,,,,
2462,08/06/19 17:30:00,14.804,3272.2,,,,
2463,08/06/19 18:00:00,14.804,2411.1,,,,
2464,08/06/19 18:30:00,14.709,2066.7,,,,
2465,08/06/19 19:00:00,14.613,1636.1,,,,
2466,08/06/19 19:30:00,14.613,1345.5,,,,
2467,08/06/19 20:00:00,14.517,807.3,,,,
2468,08/06/19 20:30:00,14.517,538.2,,,,
2469,08/06/19 21:00:00,14.421,398.3,,,,
2470,08/06/19 21:30:00,14.421,258.3,,,,
2471,08/06/19 22:00:00,14.421,118.4,,,,
2472,08/06/19 22:30:00,14.325,10.8,,,,
2473,08/06/19 23:00:00,14.325,0.0,,,,
2474,08/06/19 23:30:00,14.230,0.0,,,,
2475,08/07/19 00:00:00,14.230,0.0,,,,
2476,08/07/19 00:30:00,14.230,0.0,,,,
2477,08/07/19 01:00:00,14.230,0.0,,,,
2478,08/07/19 01:30:00,14.134,0.0,,,,
2479,08/07/19 02:00:00,14.134,0.0,,,,
2480,08/07/19 02:30:00,14.134,0.0,,,,
2481,08/07/19 03:00:00,14.038,0.0,,,,
2482,08/07/19 03:30:00,14.038,0.0,,,,
2483,08/07/19 04:00:00,14.038,0.0,,,,
2484,08/07/19 04:30:00,14.038,75.3,,,,
2485,08/07/19 05:00:00,14.038,161.5,,,,
2486,08/07/19 05:30:00,14.038,430.6,,,,
2487,08/07/19 06:00:00,14.038,731.9,,,,
2488,08/07/19 06:30:00,14.038,1334.7,,,,
2489,08/07/19 07:00:00,14.134,1001.0,,,,
2490,08/07/19 07:30:00,14.134,1980.6,,,,
2491,08/07/19 08:00:00,14.134,1894.5,,,,
2492,08/07/19 08:30:00,14.134,2583.4,,,,
2493,08/07/19 09:00:00,14.134,3788.9,,,,
2494,08/07/19 09:30:00,14.134,2411.1,,,,
2495,08/07/19 10:00:00,14.134,4477.8,,,,
2496,08/07/19 10:30:00,14.325,5166.7,,,,
2497,08/07/19 11:00:00,14.230,5338.9,,,,
2498,08/07/19 11:30:00,14.325,6200.0,,,,
2499,08/07/19 12:00:00,14.230,5166.7,,,,
2500,08/07/19 12:30:00,14.230,3272.2,,,,
2501,08/07/19 13:00:00,14.325,4822.3,,,,
2502,08/07/19 13:30:00,14.230,3616.7,,,,
2503,08/07/19 14:00:00,14.230,4477.8,,,,
2504,08/07/19 14:30:00,14.230,3961.1,,,,
2505,08/07/19 15:00:00,14.517,5338.9,,,,
