"Plot Title: SONDE_31May19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349965, SEN S/N: 10349965, LBL: temp)","Intensity, Lux (LGR S/N: 10349965, SEN S/N: 10349965, LBL: light)","Coupler Attached (LGR S/N: 10349965)","Host Connected (LGR S/N: 10349965)","Stopped (LGR S/N: 10349965)","End Of File (LGR S/N: 10349965)"
238,06/05/19 08:30:00 AM,6.370,68889.3,,,,
239,06/05/19 09:00:00 AM,6.775,77156.1,,,,
240,06/05/19 09:30:00 AM,8.680,132267.5,,,,
241,06/05/19 10:00:00 AM,6.877,88178.4,,,,
242,06/05/19 10:30:00 AM,5.552,60622.6,,,,
243,06/05/19 11:00:00 AM,9.275,198401.3,,,,
244,06/05/19 11:30:00 AM,5.655,66133.8,,,,
245,06/05/19 12:00:00 PM,7.381,93689.5,,,,
246,06/05/19 12:30:00 PM,7.882,99200.7,,,,
247,06/05/19 01:00:00 PM,9.077,99200.7,,,,
248,06/05/19 01:30:00 PM,7.280,88178.4,,,,
249,06/05/19 02:00:00 PM,6.064,74400.5,,,,
250,06/05/19 02:30:00 PM,6.166,55111.5,,,,
251,06/05/19 03:00:00 PM,6.573,79911.6,,,,
252,06/05/19 03:30:00 PM,5.450,33066.9,,,,
253,06/05/19 04:00:00 PM,4.831,39955.8,,,,
254,06/05/19 04:30:00 PM,4.934,44089.2,,,,
255,06/05/19 05:00:00 PM,4.727,38578.0,,,,
256,06/05/19 05:30:00 PM,3.788,22044.6,,,,
257,06/05/19 06:00:00 PM,6.370,37200.2,,,,
258,06/05/19 06:30:00 PM,5.962,31689.1,,,,
259,06/05/19 07:00:00 PM,4.831,44089.2,,,,
260,06/05/19 07:30:00 PM,5.037,27555.7,,,,
261,06/05/19 08:00:00 PM,4.311,27555.7,,,,
262,06/05/19 08:30:00 PM,4.207,13089.0,,,,
263,06/05/19 09:00:00 PM,2.730,7577.8,,,,
264,06/05/19 09:30:00 PM,2.837,10677.8,,,,
265,06/05/19 10:00:00 PM,3.049,3272.2,,,,
266,06/05/19 10:30:00 PM,2.088,2238.9,,,,
267,06/05/19 11:00:00 PM,1.764,1377.8,,,,
268,06/05/19 11:30:00 PM,1.872,538.2,,,,
269,06/06/19 12:00:00 AM,1.656,301.4,,,,
270,06/06/19 12:30:00 AM,1.548,172.2,,,,
271,06/06/19 01:00:00 AM,1.656,172.2,,,,
272,06/06/19 01:30:00 AM,1.656,161.5,,,,
273,06/06/19 02:00:00 AM,1.439,322.9,,,,
274,06/06/19 02:30:00 AM,1.548,484.4,,,,
275,06/06/19 03:00:00 AM,1.439,893.4,,,,
276,06/06/19 03:30:00 AM,1.548,1550.0,,,,
277,06/06/19 04:00:00 AM,1.439,3444.5,,,,
278,06/06/19 04:30:00 AM,1.548,4477.8,,,,
279,06/06/19 05:00:00 AM,1.980,6544.5,,,,
280,06/06/19 05:30:00 AM,2.303,10677.8,,,,
281,06/06/19 06:00:00 AM,2.837,13777.9,,,,
282,06/06/19 06:30:00 AM,3.049,17222.3,,,,
283,06/06/19 07:00:00 AM,3.998,27555.7,,,,
284,06/06/19 07:30:00 AM,4.311,38578.0,,,,
285,06/06/19 08:00:00 AM,4.415,30311.3,,,,
286,06/06/19 08:30:00 AM,5.347,28933.5,,,,
287,06/06/19 09:00:00 AM,6.064,71644.9,,,,
288,06/06/19 09:30:00 AM,5.552,71644.9,,,,
289,06/06/19 10:00:00 AM,5.552,49600.3,,,,
290,06/06/19 10:30:00 AM,6.674,88178.4,,,,
291,06/06/19 11:00:00 AM,6.877,52355.9,,,,
292,06/06/19 11:30:00 AM,7.882,79911.6,,,,
293,06/06/19 12:00:00 PM,7.682,66133.8,,,,
294,06/06/19 12:30:00 PM,7.381,63378.2,,,,
295,06/06/19 01:00:00 PM,10.748,286579.7,,,,
296,06/06/19 01:30:00 PM,7.582,88178.4,,,,
297,06/06/19 02:00:00 PM,7.983,63378.2,,,,
298,06/06/19 02:30:00 PM,8.382,88178.4,,,,
299,06/06/19 03:00:00 PM,7.682,74400.5,,,,
300,06/06/19 03:30:00 PM,7.079,49600.3,,,,
301,06/06/19 04:00:00 PM,10.651,165334.4,,,,
302,06/06/19 04:30:00 PM,6.978,231468.2,,,,
303,06/06/19 05:00:00 PM,5.757,33066.9,,,,
304,06/06/19 05:30:00 PM,9.768,55111.5,,,,
305,06/06/19 06:00:00 PM,8.581,49600.3,,,,
306,06/06/19 06:30:00 PM,8.978,57867.0,,,,
307,06/06/19 07:00:00 PM,9.077,46844.8,,,,
308,06/06/19 07:30:00 PM,7.983,14466.8,,,,
309,06/06/19 08:00:00 PM,6.877,5166.7,,,,
310,06/06/19 08:30:00 PM,6.978,4822.3,,,,
311,06/06/19 09:00:00 PM,6.166,4477.8,,,,
312,06/06/19 09:30:00 PM,4.934,3788.9,,,,
313,06/06/19 10:00:00 PM,4.207,3100.0,,,,
314,06/06/19 10:30:00 PM,3.049,2497.2,,,,
315,06/06/19 11:00:00 PM,2.195,2152.8,,,,
316,06/06/19 11:30:00 PM,1.548,1334.7,,,,
317,06/07/19 12:00:00 AM,1.003,699.7,,,,
318,06/07/19 12:30:00 AM,0.121,495.1,,,,
319,06/07/19 01:00:00 AM,0.010,452.1,,,,
320,06/07/19 01:30:00 AM,-0.549,538.2,,,,
321,06/07/19 02:00:00 AM,-0.774,731.9,,,,
322,06/07/19 02:30:00 AM,-1.001,1033.3,,,,
323,06/07/19 03:00:00 AM,-0.437,4994.5,,,,
324,06/07/19 03:30:00 AM,2.088,10333.4,,,,
325,06/07/19 04:00:00 AM,3.155,20666.8,,,,
326,06/07/19 04:30:00 AM,3.578,20666.8,,,,
327,06/07/19 05:00:00 AM,6.775,20666.8,,,,
328,06/07/19 05:30:00 AM,7.079,24800.2,,,,
329,06/07/19 06:00:00 AM,8.282,27555.7,,,,
330,06/07/19 06:30:00 AM,9.275,34444.7,,,,
331,06/07/19 07:00:00 AM,12.013,44089.2,,,,
332,06/07/19 07:30:00 AM,12.304,60622.6,,,,
333,06/07/19 08:00:00 AM,20.996,82667.2,,,,
334,06/07/19 08:30:00 AM,23.773,104711.8,,,,
335,06/07/19 09:00:00 AM,27.567,126756.4,,,,
336,06/07/19 09:30:00 AM,21.473,148801.0,,,,
337,06/07/19 10:00:00 AM,27.764,170845.6,,,,
338,06/07/19 10:30:00 AM,20.805,176356.7,,,,
339,06/07/19 11:00:00 AM,17.475,209423.6,,,,
340,06/07/19 11:30:00 AM,17.665,209423.6,,,,
341,06/07/19 12:00:00 PM,17.094,220445.9,,,,
342,06/07/19 12:30:00 PM,16.237,220445.9,,,,
343,06/07/19 01:00:00 PM,18.521,264535.1,,,,
