"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
267,09/25/20 04:00:00,3.683,0.0,,,,
268,09/25/20 06:00:00,3.683,0.0,,,,
269,09/25/20 08:00:00,3.367,32.3,,,,
270,09/25/20 10:00:00,3.261,247.6,,,,
271,09/25/20 12:00:00,3.261,796.5,,,,
272,09/25/20 14:00:00,3.367,742.7,,,,
273,09/25/20 16:00:00,3.367,398.3,,,,
274,09/25/20 18:00:00,3.472,53.8,,,,
275,09/25/20 20:00:00,3.367,0.0,,,,
276,09/25/20 22:00:00,3.367,0.0,,,,
277,09/26/20 00:00:00,3.367,0.0,,,,
278,09/26/20 02:00:00,3.472,0.0,,,,
279,09/26/20 04:00:00,3.261,0.0,,,,
280,09/26/20 06:00:00,3.261,0.0,,,,
281,09/26/20 08:00:00,3.367,32.3,,,,
282,09/26/20 10:00:00,3.367,204.5,,,,
283,09/26/20 12:00:00,3.472,376.7,,,,
284,09/26/20 14:00:00,3.578,118.4,,,,
285,09/26/20 16:00:00,3.578,21.5,,,,
286,09/26/20 18:00:00,3.683,21.5,,,,
287,09/26/20 20:00:00,3.788,0.0,,,,
288,09/26/20 22:00:00,3.893,0.0,,,,
289,09/27/20 00:00:00,3.998,0.0,,,,
290,09/27/20 02:00:00,3.998,0.0,,,,
291,09/27/20 04:00:00,3.998,0.0,,,,
292,09/27/20 06:00:00,3.998,0.0,,,,
293,09/27/20 08:00:00,3.998,0.0,,,,
294,09/27/20 10:00:00,3.893,53.8,,,,
295,09/27/20 12:00:00,3.998,161.5,,,,
296,09/27/20 14:00:00,3.998,150.7,,,,
297,09/27/20 16:00:00,4.102,64.6,,,,
298,09/27/20 18:00:00,4.102,32.3,,,,
299,09/27/20 20:00:00,4.102,0.0,,,,
300,09/27/20 22:00:00,4.102,0.0,,,,
301,09/28/20 00:00:00,4.102,0.0,,,,
302,09/28/20 02:00:00,4.102,0.0,,,,
303,09/28/20 04:00:00,3.998,0.0,,,,
304,09/28/20 06:00:00,3.998,0.0,,,,
305,09/28/20 08:00:00,3.998,118.4,,,,
306,09/28/20 10:00:00,4.102,1356.3,,,,
307,09/28/20 12:00:00,4.207,462.9,,,,
308,09/28/20 14:00:00,4.207,387.5,,,,
309,09/28/20 16:00:00,4.311,312.2,,,,
310,09/28/20 18:00:00,4.207,53.8,,,,
311,09/28/20 20:00:00,4.207,0.0,,,,
312,09/28/20 22:00:00,4.207,0.0,,,,
313,09/29/20 00:00:00,3.998,0.0,,,,
