"Plot Title: MD_Reyk_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)","Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)","Coupler Attached (LGR S/N: 10349964)","Host Connected (LGR S/N: 10349964)","Stopped (LGR S/N: 10349964)","End Of File (LGR S/N: 10349964)"
254,06/21/19 17:30:00,11.528,6544.5,,,,
255,06/21/19 18:00:00,11.528,6544.5,,,,
256,06/21/19 18:30:00,11.528,6200.0,,,,
257,06/21/19 19:00:00,11.528,5166.7,,,,
258,06/21/19 19:30:00,11.431,8266.7,,,,
259,06/21/19 20:00:00,11.334,3272.2,,,,
260,06/21/19 20:30:00,11.236,1194.8,,,,
261,06/21/19 21:00:00,11.236,1313.2,,,,
262,06/21/19 21:30:00,11.236,1550.0,,,,
263,06/21/19 22:00:00,11.236,710.4,,,,
264,06/21/19 22:30:00,11.236,505.9,,,,
265,06/21/19 23:00:00,11.236,279.9,,,,
266,06/21/19 23:30:00,11.139,129.2,,,,
267,06/22/19 00:00:00,11.139,118.4,,,,
268,06/22/19 00:30:00,11.041,53.8,,,,
269,06/22/19 01:00:00,11.041,21.5,,,,
270,06/22/19 01:30:00,11.041,10.8,,,,
271,06/22/19 02:00:00,11.041,32.3,,,,
272,06/22/19 02:30:00,11.041,43.1,,,,
273,06/22/19 03:00:00,11.041,43.1,,,,
274,06/22/19 03:30:00,11.041,64.6,,,,
275,06/22/19 04:00:00,11.041,161.5,,,,
276,06/22/19 04:30:00,11.041,236.8,,,,
277,06/22/19 05:00:00,11.041,419.8,,,,
278,06/22/19 05:30:00,11.041,1227.1,,,,
279,06/22/19 06:00:00,11.041,1065.6,,,,
280,06/22/19 06:30:00,11.139,1980.6,,,,
281,06/22/19 07:00:00,11.041,1377.8,,,,
282,06/22/19 07:30:00,11.139,3100.0,,,,
283,06/22/19 08:00:00,11.236,4477.8,,,,
284,06/22/19 08:30:00,11.334,5511.1,,,,
285,06/22/19 09:00:00,11.334,5338.9,,,,
286,06/22/19 09:30:00,11.431,7233.4,,,,
287,06/22/19 10:00:00,11.431,6200.0,,,,
288,06/22/19 10:30:00,11.431,5511.1,,,,
289,06/22/19 11:00:00,11.528,10333.4,,,,
290,06/22/19 11:30:00,11.722,11711.2,,,,
291,06/22/19 12:00:00,11.819,28933.5,,,,
292,06/22/19 12:30:00,11.819,12400.1,,,,
293,06/22/19 13:00:00,11.722,9644.5,,,,
294,06/22/19 13:30:00,12.980,38578.0,,,,
295,06/22/19 14:00:00,12.883,38578.0,,,,
296,06/22/19 14:30:00,12.883,26178.0,,,,
297,06/22/19 15:00:00,12.883,24800.2,,,,
298,06/22/19 15:30:00,12.207,4994.5,,,,
299,06/22/19 16:00:00,11.916,5166.7,,,,
300,06/22/19 16:30:00,12.110,22044.6,,,,
301,06/22/19 17:00:00,12.497,11711.2,,,,
302,06/22/19 17:30:00,12.401,9644.5,,,,
303,06/22/19 18:00:00,12.304,18600.1,,,,
304,06/22/19 18:30:00,12.690,15155.7,,,,
305,06/22/19 19:00:00,12.594,7233.4,,,,
306,06/22/19 19:30:00,12.401,4477.8,,,,
307,06/22/19 20:00:00,12.401,8611.2,,,,
308,06/22/19 20:30:00,12.304,6544.5,,,,
309,06/22/19 21:00:00,12.304,3788.9,,,,
310,06/22/19 21:30:00,12.207,1808.3,,,,
311,06/22/19 22:00:00,12.207,1334.7,,,,
312,06/22/19 22:30:00,12.110,979.5,,,,
313,06/22/19 23:00:00,12.110,527.4,,,,
314,06/22/19 23:30:00,12.013,333.7,,,,
315,06/23/19 00:00:00,11.916,204.5,,,,
316,06/23/19 00:30:00,11.916,150.7,,,,
317,06/23/19 01:00:00,11.916,118.4,,,,
318,06/23/19 01:30:00,11.916,118.4,,,,
319,06/23/19 02:00:00,12.013,150.7,,,,
320,06/23/19 02:30:00,11.916,258.3,,,,
321,06/23/19 03:00:00,11.916,312.2,,,,
322,06/23/19 03:30:00,11.819,495.1,,,,
323,06/23/19 04:00:00,11.819,1345.5,,,,
324,06/23/19 04:30:00,11.819,1894.5,,,,
325,06/23/19 05:00:00,11.916,3100.0,,,,
326,06/23/19 05:30:00,11.916,4133.4,,,,
327,06/23/19 06:00:00,12.013,6544.5,,,,
328,06/23/19 06:30:00,12.207,5511.1,,,,
329,06/23/19 07:00:00,12.207,3616.7,,,,
330,06/23/19 07:30:00,12.110,3616.7,,,,
331,06/23/19 08:00:00,12.304,15844.5,,,,
332,06/23/19 08:30:00,12.497,5511.1,,,,
333,06/23/19 09:00:00,12.594,31689.1,,,,
334,06/23/19 09:30:00,12.690,21355.7,,,,
335,06/23/19 10:00:00,12.980,24800.2,,,,
336,06/23/19 10:30:00,13.269,27555.7,,,,
337,06/23/19 11:00:00,13.269,30311.3,,,,
338,06/23/19 11:30:00,13.269,35822.5,,,,
339,06/23/19 12:00:00,13.365,60622.6,,,,
340,06/23/19 12:30:00,13.461,20666.8,,,,
341,06/23/19 13:00:00,13.558,26178.0,,,,
342,06/23/19 13:30:00,13.558,66133.8,,,,
343,06/23/19 14:00:00,13.558,20666.8,,,,
344,06/23/19 14:30:00,13.750,9644.5,,,,
345,06/23/19 15:00:00,13.942,41333.6,,,,
346,06/23/19 15:30:00,13.846,16533.4,,,,
347,06/23/19 16:00:00,13.750,8266.7,,,,
348,06/23/19 16:30:00,13.942,30311.3,,,,
349,06/23/19 17:00:00,14.038,18600.1,,,,
350,06/23/19 17:30:00,13.942,10677.8,,,,
351,06/23/19 18:00:00,13.461,5511.1,,,,
352,06/23/19 18:30:00,13.461,6544.5,,,,
353,06/23/19 19:00:00,13.461,2238.9,,,,
354,06/23/19 19:30:00,13.461,6200.0,,,,
355,06/23/19 20:00:00,13.558,6200.0,,,,
356,06/23/19 20:30:00,13.461,1980.6,,,,
357,06/23/19 21:00:00,13.558,3616.7,,,,
358,06/23/19 21:30:00,13.558,3444.5,,,,
359,06/23/19 22:00:00,13.365,1065.6,,,,
360,06/23/19 22:30:00,13.269,936.5,,,,
361,06/23/19 23:00:00,13.269,462.9,,,,
362,06/23/19 23:30:00,13.269,215.3,,,,
363,06/24/19 00:00:00,13.461,118.4,,,,
364,06/24/19 00:30:00,13.269,64.6,,,,
365,06/24/19 01:00:00,13.365,53.8,,,,
366,06/24/19 01:30:00,13.365,64.6,,,,
367,06/24/19 02:00:00,13.365,75.3,,,,
368,06/24/19 02:30:00,13.173,161.5,,,,
369,06/24/19 03:00:00,13.076,204.5,,,,
370,06/24/19 03:30:00,12.980,527.4,,,,
371,06/24/19 04:00:00,13.076,1173.3,,,,
372,06/24/19 04:30:00,13.076,1377.8,,,,
373,06/24/19 05:00:00,13.076,861.1,,,,
374,06/24/19 05:30:00,13.173,1087.2,,,,
375,06/24/19 06:00:00,13.173,1162.5,,,,
376,06/24/19 06:30:00,13.461,5166.7,,,,
377,06/24/19 07:00:00,13.269,2669.5,,,,
378,06/24/19 07:30:00,13.269,5511.1,,,,
379,06/24/19 08:00:00,13.365,5338.9,,,,
380,06/24/19 08:30:00,13.173,2927.8,,,,
381,06/24/19 09:00:00,13.269,3616.7,,,,
382,06/24/19 09:30:00,13.558,7233.4,,,,
383,06/24/19 10:00:00,13.461,4477.8,,,,
384,06/24/19 10:30:00,13.558,6200.0,,,,
385,06/24/19 11:00:00,13.654,8611.2,,,,
386,06/24/19 11:30:00,14.038,12400.1,,,,
387,06/24/19 12:00:00,14.230,12400.1,,,,
388,06/24/19 12:30:00,13.942,14466.8,,,,
389,06/24/19 13:00:00,13.942,10677.8,,,,
390,06/24/19 13:30:00,13.942,11711.2,,,,
391,06/24/19 14:00:00,14.038,12400.1,,,,
392,06/24/19 14:30:00,14.038,11022.3,,,,
393,06/24/19 15:00:00,14.421,13089.0,,,,
394,06/24/19 15:30:00,14.325,14466.8,,,,
395,06/24/19 16:00:00,14.134,11022.3,,,,
396,06/24/19 16:30:00,14.230,7577.8,,,,
397,06/24/19 17:00:00,14.230,7577.8,,,,
398,06/24/19 17:30:00,14.038,4650.0,,,,
399,06/24/19 18:00:00,14.038,4305.6,,,,
400,06/24/19 18:30:00,14.134,6200.0,,,,
401,06/24/19 19:00:00,14.038,4133.4,,,,
402,06/24/19 19:30:00,13.942,2152.8,,,,
403,06/24/19 20:00:00,13.942,2927.8,,,,
404,06/24/19 20:30:00,14.038,4133.4,,,,
405,06/24/19 21:00:00,13.846,656.6,,,,
406,06/24/19 21:30:00,13.846,495.1,,,,
407,06/24/19 22:00:00,13.846,312.2,,,,
408,06/24/19 22:30:00,13.846,226.0,,,,
409,06/24/19 23:00:00,13.846,226.0,,,,
410,06/24/19 23:30:00,13.846,150.7,,,,
411,06/25/19 00:00:00,13.846,53.8,,,,
412,06/25/19 00:30:00,13.846,21.5,,,,
413,06/25/19 01:00:00,13.750,32.3,,,,
414,06/25/19 01:30:00,13.750,10.8,,,,
415,06/25/19 02:00:00,13.750,10.8,,,,
416,06/25/19 02:30:00,13.750,43.1,,,,
417,06/25/19 03:00:00,13.846,86.1,,,,
418,06/25/19 03:30:00,13.750,193.8,,,,
419,06/25/19 04:00:00,13.750,344.4,,,,
420,06/25/19 04:30:00,13.750,925.7,,,,
421,06/25/19 05:00:00,13.846,1463.9,,,,
422,06/25/19 05:30:00,13.750,1550.0,,,,
423,06/25/19 06:00:00,13.750,1980.6,,,,
424,06/25/19 06:30:00,13.750,3788.9,,,,
425,06/25/19 07:00:00,13.750,2927.8,,,,
426,06/25/19 07:30:00,13.750,3616.7,,,,
427,06/25/19 08:00:00,13.654,4994.5,,,,
428,06/25/19 08:30:00,13.750,6200.0,,,,
429,06/25/19 09:00:00,13.654,5338.9,,,,
430,06/25/19 09:30:00,13.750,4822.3,,,,
431,06/25/19 10:00:00,14.230,15155.7,,,,
432,06/25/19 10:30:00,13.942,5166.7,,,,
433,06/25/19 11:00:00,13.942,5166.7,,,,
434,06/25/19 11:30:00,13.750,2152.8,,,,
435,06/25/19 12:00:00,13.942,6544.5,,,,
436,06/25/19 12:30:00,14.325,13777.9,,,,
437,06/25/19 13:00:00,13.846,2583.4,,,,
438,06/25/19 13:30:00,14.038,7577.8,,,,
439,06/25/19 14:00:00,14.613,11711.2,,,,
440,06/25/19 14:30:00,14.230,11711.2,,,,
441,06/25/19 15:00:00,14.421,5166.7,,,,
442,06/25/19 15:30:00,15.091,34444.7,,,,
443,06/25/19 16:00:00,14.996,23422.4,,,,
444,06/25/19 16:30:00,15.091,28933.5,,,,
445,06/25/19 17:00:00,14.996,16533.4,,,,
446,06/25/19 17:30:00,14.900,14466.8,,,,
447,06/25/19 18:00:00,14.709,3444.5,,,,
448,06/25/19 18:30:00,14.900,2755.6,,,,
449,06/25/19 19:00:00,14.804,1248.6,,,,
450,06/25/19 19:30:00,14.613,2325.0,,,,
451,06/25/19 20:00:00,14.517,1205.6,,,,
452,06/25/19 20:30:00,14.421,1324.0,,,,
453,06/25/19 21:00:00,14.421,2325.0,,,,
454,06/25/19 21:30:00,14.325,1636.1,,,,
455,06/25/19 22:00:00,14.325,871.9,,,,
456,06/25/19 22:30:00,14.325,484.4,,,,
457,06/25/19 23:00:00,14.230,322.9,,,,
458,06/25/19 23:30:00,14.134,215.3,,,,
459,06/26/19 00:00:00,14.134,139.9,,,,
460,06/26/19 00:30:00,14.134,75.3,,,,
461,06/26/19 01:00:00,14.134,53.8,,,,
462,06/26/19 01:30:00,14.230,53.8,,,,
463,06/26/19 02:00:00,14.325,64.6,,,,
464,06/26/19 02:30:00,14.421,96.9,,,,
465,06/26/19 03:00:00,14.421,129.2,,,,
466,06/26/19 03:30:00,14.325,236.8,,,,
467,06/26/19 04:00:00,14.230,312.2,,,,
468,06/26/19 04:30:00,14.325,947.2,,,,
469,06/26/19 05:00:00,14.230,764.2,,,,
470,06/26/19 05:30:00,14.230,1130.2,,,,
471,06/26/19 06:00:00,14.421,1980.6,,,,
472,06/26/19 06:30:00,14.325,2755.6,,,,
473,06/26/19 07:00:00,14.421,2755.6,,,,
474,06/26/19 07:30:00,14.421,4994.5,,,,
475,06/26/19 08:00:00,14.613,6544.5,,,,
476,06/26/19 08:30:00,14.709,8266.7,,,,
477,06/26/19 09:00:00,14.804,7577.8,,,,
478,06/26/19 09:30:00,14.900,21355.7,,,,
479,06/26/19 10:00:00,15.091,5166.7,,,,
480,06/26/19 10:30:00,15.091,6544.5,,,,
481,06/26/19 11:00:00,15.091,7577.8,,,,
482,06/26/19 11:30:00,15.282,8266.7,,,,
483,06/26/19 12:00:00,15.378,8611.2,,,,
484,06/26/19 12:30:00,15.569,26178.0,,,,
485,06/26/19 13:00:00,15.760,19977.9,,,,
486,06/26/19 13:30:00,15.760,17222.3,,,,
487,06/26/19 14:00:00,15.378,7233.4,,,,
