"Plot Title: MD_E6_LOW_20AUG19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)","Bad Battery (LGR S/N: 10517216)","End Of File (LGR S/N: 10517216)"
1977,02/01/20 04:05:00 PM,3.155,0.0,,
1978,02/01/20 06:05:00 PM,3.049,0.0,,
1979,02/01/20 08:05:00 PM,3.049,0.0,,
1980,02/01/20 10:05:00 PM,3.049,0.0,,
1981,02/02/20 12:05:00 AM,3.049,0.0,,
1982,02/02/20 02:05:00 AM,3.049,0.0,,
1983,02/02/20 04:05:00 AM,3.049,0.0,,
1984,02/02/20 06:05:00 AM,3.049,0.0,,
1985,02/02/20 08:05:00 AM,2.943,0.0,,
1986,02/02/20 10:05:00 AM,2.943,0.0,,
1987,02/02/20 12:05:00 PM,2.943,0.0,,
1988,02/02/20 02:05:00 PM,2.943,0.0,,
1989,02/02/20 04:05:00 PM,2.943,0.0,,
1990,02/02/20 06:05:00 PM,2.943,0.0,,
1991,02/02/20 08:05:00 PM,2.943,0.0,,
1992,02/02/20 10:05:00 PM,2.943,0.0,,
1993,02/03/20 12:05:00 AM,2.837,0.0,,
1994,02/03/20 02:05:00 AM,2.837,0.0,,
1995,02/03/20 04:05:00 AM,2.837,0.0,,
1996,02/03/20 06:05:00 AM,2.943,0.0,,
1997,02/03/20 08:05:00 AM,3.049,0.0,,
1998,02/03/20 10:05:00 AM,3.049,0.0,,
1999,02/03/20 12:05:00 PM,3.049,0.0,,
2000,02/03/20 02:05:00 PM,3.049,0.0,,
2001,02/03/20 04:05:00 PM,3.049,0.0,,
2002,02/03/20 06:05:00 PM,3.049,0.0,,
2003,02/03/20 08:05:00 PM,2.943,0.0,,
2004,02/03/20 10:05:00 PM,2.943,0.0,,
2005,02/04/20 12:05:00 AM,2.943,0.0,,
2006,02/04/20 02:05:00 AM,2.943,0.0,,
2007,02/04/20 04:05:00 AM,2.943,0.0,,
2008,02/04/20 06:05:00 AM,2.943,0.0,,
2009,02/04/20 08:05:00 AM,2.837,0.0,,
2010,02/04/20 10:05:00 AM,2.837,0.0,,
2011,02/04/20 12:05:00 PM,2.837,0.0,,
2012,02/04/20 02:05:00 PM,2.837,0.0,,
2013,02/04/20 04:05:00 PM,2.837,0.0,,
2014,02/04/20 06:05:00 PM,2.837,0.0,,
2015,02/04/20 08:05:00 PM,2.730,0.0,,
2016,02/04/20 10:05:00 PM,2.730,0.0,,
2017,02/05/20 12:05:00 AM,2.624,0.0,,
2018,02/05/20 02:05:00 AM,2.624,0.0,,
2019,02/05/20 04:05:00 AM,2.624,0.0,,
2020,02/05/20 06:05:00 AM,2.624,0.0,,
2021,02/05/20 08:05:00 AM,2.730,0.0,,
2022,02/05/20 10:05:00 AM,2.730,0.0,,
2023,02/05/20 12:05:00 PM,2.730,0.0,,
2024,02/05/20 02:05:00 PM,2.837,0.0,,
2025,02/05/20 04:05:00 PM,2.730,0.0,,
2026,02/05/20 06:05:00 PM,2.730,0.0,,
2027,02/05/20 08:05:00 PM,2.624,0.0,,
2028,02/05/20 10:05:00 PM,2.624,0.0,,
2029,02/06/20 12:05:00 AM,2.624,0.0,,
2030,02/06/20 02:05:00 AM,2.624,0.0,,
2031,02/06/20 04:05:00 AM,2.624,0.0,,
2032,02/06/20 06:05:00 AM,2.624,0.0,,
2033,02/06/20 08:05:00 AM,2.624,0.0,,
2034,02/06/20 10:05:00 AM,2.624,0.0,,
2035,02/06/20 12:05:00 PM,2.730,10.8,,
2036,02/06/20 02:05:00 PM,2.624,21.5,,
2037,02/06/20 04:05:00 PM,2.624,0.0,,
2038,02/06/20 06:05:00 PM,2.624,0.0,,
2039,02/06/20 08:05:00 PM,2.517,0.0,,
2040,02/06/20 10:05:00 PM,2.517,0.0,,
2041,02/07/20 12:05:00 AM,2.410,0.0,,
2042,02/07/20 02:05:00 AM,2.410,0.0,,
2043,02/07/20 04:05:00 AM,2.410,0.0,,
2044,02/07/20 06:05:00 AM,2.410,0.0,,
2045,02/07/20 08:05:00 AM,2.410,0.0,,
2046,02/07/20 10:05:00 AM,2.517,0.0,,
2047,02/07/20 12:05:00 PM,2.624,0.0,,
2048,02/07/20 02:05:00 PM,2.624,10.8,,
2049,02/07/20 04:05:00 PM,2.624,0.0,,
2050,02/07/20 06:05:00 PM,2.624,0.0,,
2051,02/07/20 08:05:00 PM,2.517,0.0,,
2052,02/07/20 10:05:00 PM,2.517,0.0,,
2053,02/08/20 12:05:00 AM,2.517,0.0,,
2054,02/08/20 02:05:00 AM,2.410,0.0,,
2055,02/08/20 04:05:00 AM,2.303,0.0,,
2056,02/08/20 06:05:00 AM,2.303,0.0,,
2057,02/08/20 08:05:00 AM,2.303,0.0,,
2058,02/08/20 10:05:00 AM,2.195,0.0,,
2059,02/08/20 12:05:00 PM,2.303,10.8,,
2060,02/08/20 02:05:00 PM,2.303,32.3,,
2061,02/08/20 04:05:00 PM,2.195,0.0,,
2062,02/08/20 06:05:00 PM,2.195,0.0,,
2063,02/08/20 08:05:00 PM,2.195,0.0,,
2064,02/08/20 10:05:00 PM,2.195,0.0,,
2065,02/09/20 12:05:00 AM,2.195,0.0,,
2066,02/09/20 02:05:00 AM,2.195,0.0,,
2067,02/09/20 04:05:00 AM,2.195,0.0,,
2068,02/09/20 06:05:00 AM,2.195,0.0,,
2069,02/09/20 08:05:00 AM,2.303,0.0,,
2070,02/09/20 10:05:00 AM,2.303,0.0,,
2071,02/09/20 12:05:00 PM,2.303,0.0,,
2072,02/09/20 02:05:00 PM,2.410,0.0,,
2073,02/09/20 04:05:00 PM,2.410,0.0,,
2074,02/09/20 06:05:00 PM,2.410,0.0,,
2075,02/09/20 08:05:00 PM,2.410,0.0,,
2076,02/09/20 10:05:00 PM,2.410,0.0,,
2077,02/10/20 12:05:00 AM,2.410,0.0,,
2078,02/10/20 02:05:00 AM,2.410,0.0,,
2079,02/10/20 04:05:00 AM,2.517,0.0,,
2080,02/10/20 06:05:00 AM,2.517,0.0,,
2081,02/10/20 08:05:00 AM,2.517,0.0,,
2082,02/10/20 10:05:00 AM,2.517,0.0,,
2083,02/10/20 12:05:00 PM,2.517,0.0,,
2084,02/10/20 02:05:00 PM,2.517,0.0,,
2085,02/10/20 04:05:00 PM,2.517,0.0,,
2086,02/10/20 06:05:00 PM,2.517,0.0,,
2087,02/10/20 08:05:00 PM,2.517,0.0,,
2088,02/10/20 10:05:00 PM,2.410,0.0,,
2089,02/11/20 12:05:00 AM,2.410,0.0,,
2090,02/11/20 02:05:00 AM,2.410,0.0,,
2091,02/11/20 04:05:00 AM,2.410,0.0,,
2092,02/11/20 06:05:00 AM,2.410,0.0,,
2093,02/11/20 08:05:00 AM,2.410,0.0,,
2094,02/11/20 10:05:00 AM,2.303,0.0,,
2095,02/11/20 12:05:00 PM,2.303,0.0,,
2096,02/11/20 02:05:00 PM,2.303,0.0,,
2097,02/11/20 04:05:00 PM,2.303,0.0,,
2098,02/11/20 06:05:00 PM,2.303,0.0,,
2099,02/11/20 08:05:00 PM,2.303,0.0,,
2100,02/11/20 10:05:00 PM,2.195,0.0,,
2101,02/12/20 12:05:00 AM,2.195,0.0,,
2102,02/12/20 02:05:00 AM,2.195,0.0,,
2103,02/12/20 04:05:00 AM,2.195,0.0,,
2104,02/12/20 06:05:00 AM,2.088,0.0,,
2105,02/12/20 08:05:00 AM,2.088,0.0,,
2106,02/12/20 10:05:00 AM,2.088,0.0,,
2107,02/12/20 12:05:00 PM,2.195,0.0,,
2108,02/12/20 02:05:00 PM,2.195,0.0,,
2109,02/12/20 04:05:00 PM,2.195,0.0,,
2110,02/12/20 06:05:00 PM,2.195,0.0,,
2111,02/12/20 08:05:00 PM,2.195,0.0,,
2112,02/12/20 10:05:00 PM,2.088,0.0,,
2113,02/13/20 12:05:00 AM,2.088,0.0,,
2114,02/13/20 02:05:00 AM,2.088,0.0,,
2115,02/13/20 04:05:00 AM,2.195,0.0,,
2116,02/13/20 06:05:00 AM,2.195,0.0,,
2117,02/13/20 08:05:00 AM,2.195,0.0,,
2118,02/13/20 10:05:00 AM,2.195,0.0,,
2119,02/13/20 12:05:00 PM,2.195,0.0,,
2120,02/13/20 02:05:00 PM,2.195,0.0,,
2121,02/13/20 04:05:00 PM,2.088,0.0,,
2122,02/13/20 06:05:00 PM,2.088,0.0,,
2123,02/13/20 08:05:00 PM,2.088,0.0,,
2124,02/13/20 10:05:00 PM,2.088,0.0,,
2125,02/14/20 12:05:00 AM,2.088,0.0,,
2126,02/14/20 02:05:00 AM,2.088,0.0,,
2127,02/14/20 04:05:00 AM,2.088,0.0,,
2128,02/14/20 06:05:00 AM,2.195,0.0,,
2129,02/14/20 08:05:00 AM,2.303,0.0,,
2130,02/14/20 10:05:00 AM,2.410,0.0,,
2131,02/14/20 12:05:00 PM,2.624,43.1,,
2132,02/14/20 02:05:00 PM,2.517,0.0,,
2133,02/14/20 04:05:00 PM,2.730,10.8,,
2134,02/14/20 06:05:00 PM,2.730,0.0,,
2135,02/14/20 08:05:00 PM,2.730,0.0,,
2136,02/14/20 10:05:00 PM,2.730,0.0,,
2137,02/15/20 12:05:00 AM,2.730,0.0,,
2138,02/15/20 02:05:00 AM,2.730,0.0,,
2139,02/15/20 04:05:00 AM,2.837,0.0,,
2140,02/15/20 06:05:00 AM,2.837,0.0,,
2141,02/15/20 08:05:00 AM,2.837,0.0,,
2142,02/15/20 10:05:00 AM,2.837,0.0,,
2143,02/15/20 12:05:00 PM,2.837,0.0,,
2144,02/15/20 02:05:00 PM,2.837,0.0,,
2145,02/15/20 04:05:00 PM,2.730,0.0,,
2146,02/15/20 06:05:00 PM,2.730,0.0,,
2147,02/15/20 08:05:00 PM,2.730,0.0,,
2148,02/15/20 10:05:00 PM,2.730,0.0,,
2149,02/16/20 12:05:00 AM,2.624,0.0,,
2150,02/16/20 02:05:00 AM,2.624,0.0,,
2151,02/16/20 04:05:00 AM,2.624,0.0,,
2152,02/16/20 06:05:00 AM,2.624,0.0,,
2153,02/16/20 08:05:00 AM,2.517,0.0,,
2154,02/16/20 10:05:00 AM,2.517,0.0,,
2155,02/16/20 12:05:00 PM,2.517,0.0,,
2156,02/16/20 02:05:00 PM,2.517,0.0,,
2157,02/16/20 04:05:00 PM,2.517,0.0,,
2158,02/16/20 06:05:00 PM,2.517,0.0,,
2159,02/16/20 08:05:00 PM,2.517,0.0,,
2160,02/16/20 10:05:00 PM,2.410,0.0,,
2161,02/17/20 12:05:00 AM,2.517,0.0,,
2162,02/17/20 02:05:00 AM,2.517,0.0,,
2163,02/17/20 04:05:00 AM,2.517,0.0,,
2164,02/17/20 06:05:00 AM,2.517,0.0,,
2165,02/17/20 08:05:00 AM,2.410,0.0,,
2166,02/17/20 10:05:00 AM,2.410,0.0,,
2167,02/17/20 12:05:00 PM,2.410,0.0,,
2168,02/17/20 02:05:00 PM,2.410,0.0,,
2169,02/17/20 04:05:00 PM,2.303,0.0,,
2170,02/17/20 06:05:00 PM,2.410,0.0,,
2171,02/17/20 08:05:00 PM,2.410,0.0,,
2172,02/17/20 10:05:00 PM,2.303,0.0,,
2173,02/18/20 12:05:00 AM,2.303,0.0,,
2174,02/18/20 02:05:00 AM,2.303,0.0,,
2175,02/18/20 04:05:00 AM,2.303,0.0,,
2176,02/18/20 06:05:00 AM,2.303,0.0,,
2177,02/18/20 08:05:00 AM,2.195,0.0,,
2178,02/18/20 10:05:00 AM,2.195,0.0,,
2179,02/18/20 12:05:00 PM,2.195,0.0,,
2180,02/18/20 02:05:00 PM,2.195,0.0,,
2181,02/18/20 04:05:00 PM,2.195,0.0,,
2182,02/18/20 06:05:00 PM,2.195,0.0,,
2183,02/18/20 08:05:00 PM,2.195,0.0,,
2184,02/18/20 10:05:00 PM,2.195,0.0,,
2185,02/19/20 12:05:00 AM,2.088,0.0,,
2186,02/19/20 02:05:00 AM,2.088,0.0,,
2187,02/19/20 04:05:00 AM,2.088,0.0,,
2188,02/19/20 06:05:00 AM,2.088,0.0,,
2189,02/19/20 08:05:00 AM,2.088,0.0,,
2190,02/19/20 10:05:00 AM,2.195,0.0,,
2191,02/19/20 12:05:00 PM,2.195,0.0,,
2192,02/19/20 02:05:00 PM,2.195,0.0,,
2193,02/19/20 04:05:00 PM,2.195,0.0,,
2194,02/19/20 06:05:00 PM,2.195,0.0,,
2195,02/19/20 08:05:00 PM,2.088,0.0,,
2196,02/19/20 10:05:00 PM,2.088,0.0,,
2197,02/20/20 12:05:00 AM,2.195,0.0,,
2198,02/20/20 02:05:00 AM,2.088,0.0,,
2199,02/20/20 04:05:00 AM,2.088,0.0,,
2200,02/20/20 06:05:00 AM,2.088,0.0,,
2201,02/20/20 08:05:00 AM,2.088,0.0,,
2202,02/20/20 10:05:00 AM,2.088,0.0,,
2203,02/20/20 12:05:00 PM,2.088,0.0,,
2204,02/20/20 02:05:00 PM,2.088,0.0,,
2205,02/20/20 04:05:00 PM,2.088,0.0,,
2206,02/20/20 06:05:00 PM,2.088,0.0,,
2207,02/20/20 08:05:00 PM,2.088,0.0,,
2208,02/20/20 10:05:00 PM,2.088,0.0,,
2209,02/21/20 12:05:00 AM,2.088,0.0,,
2210,02/21/20 02:05:00 AM,2.088,0.0,,
2211,02/21/20 04:05:00 AM,2.088,0.0,,
2212,02/21/20 06:05:00 AM,2.088,0.0,,
2213,02/21/20 08:05:00 AM,2.088,0.0,,
2214,02/21/20 10:05:00 AM,1.980,0.0,,
2215,02/21/20 12:05:00 PM,1.980,0.0,,
2216,02/21/20 02:05:00 PM,1.980,0.0,,
2217,02/21/20 04:05:00 PM,1.980,0.0,,
2218,02/21/20 06:05:00 PM,1.980,0.0,,
2219,02/21/20 08:05:00 PM,1.980,0.0,,
2220,02/21/20 10:05:00 PM,2.088,0.0,,
2221,02/22/20 12:05:00 AM,2.088,0.0,,
2222,02/22/20 02:05:00 AM,2.088,0.0,,
2223,02/22/20 04:05:00 AM,2.195,0.0,,
2224,02/22/20 06:05:00 AM,2.195,0.0,,
2225,02/22/20 08:05:00 AM,2.195,0.0,,
2226,02/22/20 10:05:00 AM,2.088,0.0,,
2227,02/22/20 12:05:00 PM,2.195,0.0,,
2228,02/22/20 02:05:00 PM,2.195,0.0,,
2229,02/22/20 04:05:00 PM,2.195,0.0,,
2230,02/22/20 06:05:00 PM,2.195,0.0,,
2231,02/22/20 08:05:00 PM,2.088,0.0,,
2232,02/22/20 10:05:00 PM,2.195,0.0,,
2233,02/23/20 12:05:00 AM,2.195,0.0,,
2234,02/23/20 02:05:00 AM,2.088,0.0,,
2235,02/23/20 04:05:00 AM,2.195,0.0,,
2236,02/23/20 06:05:00 AM,2.195,0.0,,
2237,02/23/20 08:05:00 AM,2.088,0.0,,
2238,02/23/20 10:05:00 AM,2.088,0.0,,
2239,02/23/20 12:05:00 PM,2.088,0.0,,
2240,02/23/20 02:05:00 PM,2.088,0.0,,
2241,02/23/20 04:05:00 PM,2.088,0.0,,
2242,02/23/20 06:05:00 PM,2.088,0.0,,
2243,02/23/20 08:05:00 PM,1.980,0.0,,
2244,02/23/20 10:05:00 PM,1.980,0.0,,
2245,02/24/20 12:05:00 AM,1.980,0.0,,
2246,02/24/20 02:05:00 AM,1.872,0.0,,
2247,02/24/20 04:05:00 AM,1.872,0.0,,
2248,02/24/20 06:05:00 AM,1.872,0.0,,
2249,02/24/20 08:05:00 AM,1.872,0.0,,
2250,02/24/20 10:05:00 AM,1.872,0.0,,
2251,02/24/20 12:05:00 PM,1.872,0.0,,
2252,02/24/20 02:05:00 PM,1.872,0.0,,
2253,02/24/20 04:05:00 PM,1.872,0.0,,
2254,02/24/20 06:05:00 PM,1.872,0.0,,
2255,02/24/20 08:05:00 PM,1.872,0.0,,
2256,02/24/20 10:05:00 PM,1.872,0.0,,
2257,02/25/20 12:05:00 AM,1.872,0.0,,
2258,02/25/20 02:05:00 AM,1.872,0.0,,
2259,02/25/20 04:05:00 AM,1.872,0.0,,
2260,02/25/20 06:05:00 AM,1.872,0.0,,
2261,02/25/20 08:05:00 AM,1.872,0.0,,
2262,02/25/20 10:05:00 AM,1.872,0.0,,
2263,02/25/20 12:05:00 PM,1.872,0.0,,
2264,02/25/20 02:05:00 PM,1.872,0.0,,
2265,02/25/20 04:05:00 PM,1.872,0.0,,
2266,02/25/20 06:05:00 PM,1.872,0.0,,
2267,02/25/20 08:05:00 PM,1.764,0.0,,
2268,02/25/20 10:05:00 PM,1.764,0.0,,
2269,02/26/20 12:05:00 AM,1.764,0.0,,
2270,02/26/20 02:05:00 AM,1.764,0.0,,
2271,02/26/20 04:05:00 AM,1.764,0.0,,
2272,02/26/20 06:05:00 AM,1.764,0.0,,
2273,02/26/20 08:05:00 AM,1.764,0.0,,
2274,02/26/20 10:05:00 AM,1.764,0.0,,
2275,02/26/20 12:05:00 PM,1.656,0.0,,
2276,02/26/20 02:05:00 PM,1.656,0.0,,
2277,02/26/20 04:05:00 PM,1.656,0.0,,
2278,02/26/20 06:05:00 PM,1.656,0.0,,
2279,02/26/20 08:05:00 PM,1.656,0.0,,
2280,02/26/20 10:05:00 PM,1.548,0.0,,
2281,02/27/20 12:05:00 AM,1.548,0.0,,
2282,02/27/20 02:05:00 AM,1.656,0.0,,
2283,02/27/20 04:05:00 AM,1.656,0.0,,
2284,02/27/20 06:05:00 AM,1.656,0.0,,
2285,02/27/20 08:05:00 AM,1.656,0.0,,
2286,02/27/20 10:05:00 AM,1.656,0.0,,
2287,02/27/20 12:05:00 PM,1.656,0.0,,
2288,02/27/20 02:05:00 PM,1.656,0.0,,
2289,02/27/20 04:05:00 PM,1.656,0.0,,
2290,02/27/20 06:05:00 PM,1.656,0.0,,
2291,02/27/20 08:05:00 PM,1.656,0.0,,
2292,02/27/20 10:05:00 PM,1.656,0.0,,
2293,02/28/20 12:05:00 AM,1.656,0.0,,
2294,02/28/20 02:05:00 AM,1.656,0.0,,
2295,02/28/20 04:05:00 AM,1.656,0.0,,
2296,02/28/20 06:05:00 AM,1.656,0.0,,
2297,02/28/20 08:05:00 AM,1.764,0.0,,
2298,02/28/20 10:05:00 AM,1.656,0.0,,
2299,02/28/20 12:05:00 PM,1.764,0.0,,
2300,02/28/20 02:05:00 PM,1.764,0.0,,
2301,02/28/20 04:05:00 PM,1.656,0.0,,
2302,02/28/20 06:05:00 PM,1.764,0.0,,
2303,02/28/20 08:05:00 PM,1.656,0.0,,
2304,02/28/20 10:05:00 PM,1.764,0.0,,
2305,02/29/20 12:05:00 AM,1.656,0.0,,
2306,02/29/20 02:05:00 AM,1.656,0.0,,
2307,02/29/20 04:05:00 AM,1.656,0.0,,
2308,02/29/20 06:05:00 AM,1.656,0.0,,
2309,02/29/20 08:05:00 AM,1.656,0.0,,
2310,02/29/20 10:05:00 AM,1.656,0.0,,
2311,02/29/20 12:05:00 PM,1.656,0.0,,
2312,02/29/20 02:05:00 PM,1.656,0.0,,
2313,02/29/20 04:05:00 PM,1.656,0.0,,
2314,02/29/20 06:05:00 PM,1.656,0.0,,
2315,02/29/20 08:05:00 PM,1.656,0.0,,
2316,02/29/20 10:05:00 PM,1.656,0.0,,
2317,03/01/20 12:05:00 AM,1.656,0.0,,
2318,03/01/20 02:05:00 AM,1.656,0.0,,
2319,03/01/20 04:05:00 AM,1.656,0.0,,
2320,03/01/20 06:05:00 AM,1.656,0.0,,
2321,03/01/20 08:05:00 AM,1.656,0.0,,
2322,03/01/20 10:05:00 AM,1.656,0.0,,
2323,03/01/20 12:05:00 PM,1.656,0.0,,
2324,03/01/20 02:05:00 PM,1.656,0.0,,
2325,03/01/20 04:05:00 PM,1.764,0.0,,
2326,03/01/20 06:05:00 PM,1.764,0.0,,
2327,03/01/20 08:05:00 PM,1.764,0.0,,
2328,03/01/20 10:05:00 PM,1.656,0.0,,
2329,03/02/20 12:05:00 AM,1.656,0.0,,
2330,03/02/20 02:05:00 AM,1.656,0.0,,
2331,03/02/20 04:05:00 AM,1.656,0.0,,
2332,03/02/20 06:05:00 AM,1.656,0.0,,
2333,03/02/20 08:05:00 AM,1.656,0.0,,
2334,03/02/20 10:05:00 AM,1.656,0.0,,
2335,03/02/20 12:05:00 PM,1.656,0.0,,
2336,03/02/20 02:05:00 PM,1.764,0.0,,
2337,03/02/20 04:05:00 PM,1.764,0.0,,
2338,03/02/20 06:05:00 PM,1.872,0.0,,
2339,03/02/20 08:05:00 PM,1.872,0.0,,
2340,03/02/20 10:05:00 PM,1.980,0.0,,
2341,03/03/20 12:05:00 AM,1.980,0.0,,
2342,03/03/20 02:05:00 AM,1.980,0.0,,
2343,03/03/20 04:05:00 AM,1.980,0.0,,
2344,03/03/20 06:05:00 AM,1.980,0.0,,
2345,03/03/20 08:05:00 AM,1.980,0.0,,
2346,03/03/20 10:05:00 AM,1.980,0.0,,
2347,03/03/20 12:05:00 PM,1.980,0.0,,
2348,03/03/20 02:05:00 PM,1.980,0.0,,
2349,03/03/20 04:05:00 PM,1.872,0.0,,
2350,03/03/20 06:05:00 PM,1.872,0.0,,
2351,03/03/20 08:05:00 PM,1.872,0.0,,
2352,03/03/20 10:05:00 PM,1.872,0.0,,
2353,03/04/20 12:05:00 AM,1.872,0.0,,
2354,03/04/20 02:05:00 AM,1.872,0.0,,
2355,03/04/20 04:05:00 AM,1.872,0.0,,
2356,03/04/20 06:05:00 AM,1.872,0.0,,
2357,03/04/20 08:05:00 AM,1.872,0.0,,
2358,03/04/20 10:05:00 AM,1.872,0.0,,
2359,03/04/20 12:05:00 PM,1.872,0.0,,
2360,03/04/20 02:05:00 PM,1.872,0.0,,
2361,03/04/20 04:05:00 PM,1.872,0.0,,
2362,03/04/20 06:05:00 PM,1.980,0.0,,
2363,03/04/20 08:05:00 PM,1.980,0.0,,
2364,03/04/20 10:05:00 PM,1.980,0.0,,
2365,03/05/20 12:05:00 AM,1.872,0.0,,
2366,03/05/20 02:05:00 AM,1.980,0.0,,
2367,03/05/20 04:05:00 AM,1.980,0.0,,
2368,03/05/20 06:05:00 AM,1.980,0.0,,
2369,03/05/20 08:05:00 AM,1.872,0.0,,
2370,03/05/20 10:05:00 AM,1.872,0.0,,
2371,03/05/20 12:05:00 PM,1.872,0.0,,
2372,03/05/20 02:05:00 PM,1.872,0.0,,
2373,03/05/20 04:05:00 PM,1.872,0.0,,
2374,03/05/20 06:05:00 PM,1.980,0.0,,
2375,03/05/20 08:05:00 PM,1.872,0.0,,
2376,03/05/20 10:05:00 PM,1.980,0.0,,
2377,03/06/20 12:05:00 AM,1.980,0.0,,
2378,03/06/20 02:05:00 AM,1.980,0.0,,
2379,03/06/20 04:05:00 AM,1.980,0.0,,
2380,03/06/20 06:05:00 AM,1.872,0.0,,
2381,03/06/20 08:05:00 AM,1.872,0.0,,
2382,03/06/20 10:05:00 AM,1.872,0.0,,
2383,03/06/20 12:05:00 PM,1.980,0.0,,
2384,03/06/20 02:05:00 PM,1.980,0.0,,
2385,03/06/20 04:05:00 PM,2.088,0.0,,
2386,03/06/20 06:05:00 PM,2.195,0.0,,
2387,03/06/20 08:05:00 PM,2.303,0.0,,
2388,03/06/20 10:05:00 PM,2.410,0.0,,
2389,03/07/20 12:05:00 AM,2.410,0.0,,
2390,03/07/20 02:05:00 AM,2.517,0.0,,
2391,03/07/20 04:05:00 AM,2.624,0.0,,
2392,03/07/20 06:05:00 AM,2.624,0.0,,
2393,03/07/20 08:05:00 AM,2.730,0.0,,
2394,03/07/20 10:05:00 AM,2.730,0.0,,
2395,03/07/20 12:05:00 PM,2.730,0.0,,
2396,03/07/20 02:05:00 PM,2.837,0.0,,
2397,03/07/20 04:05:00 PM,2.837,0.0,,
2398,03/07/20 06:05:00 PM,2.837,0.0,,
2399,03/07/20 08:05:00 PM,2.837,0.0,,
2400,03/07/20 10:05:00 PM,2.837,0.0,,
2401,03/08/20 12:05:00 AM,2.837,0.0,,
2402,03/08/20 02:05:00 AM,2.837,0.0,,
2403,03/08/20 04:05:00 AM,2.943,0.0,,
2404,03/08/20 06:05:00 AM,2.943,0.0,,
2405,03/08/20 08:05:00 AM,2.837,0.0,,
2406,03/08/20 10:05:00 AM,2.943,0.0,,
2407,03/08/20 12:05:00 PM,2.837,0.0,,
2408,03/08/20 02:05:00 PM,2.943,0.0,,
2409,03/08/20 04:05:00 PM,2.837,0.0,,
2410,03/08/20 06:05:00 PM,2.943,0.0,,
2411,03/08/20 08:05:00 PM,2.837,0.0,,
2412,03/08/20 10:05:00 PM,2.837,0.0,,
2413,03/09/20 12:05:00 AM,2.837,0.0,,
2414,03/09/20 02:05:00 AM,2.837,0.0,,
2415,03/09/20 04:05:00 AM,2.837,0.0,,
2416,03/09/20 06:05:00 AM,2.943,0.0,,
2417,03/09/20 08:05:00 AM,2.943,0.0,,
2418,03/09/20 10:05:00 AM,2.943,0.0,,
2419,03/09/20 12:05:00 PM,2.943,0.0,,
2420,03/09/20 02:05:00 PM,2.943,0.0,,
2421,03/09/20 04:05:00 PM,2.943,0.0,,
2422,03/09/20 06:05:00 PM,2.943,0.0,,
2423,03/09/20 08:05:00 PM,2.837,0.0,,
2424,03/09/20 10:05:00 PM,2.837,0.0,,
2425,03/10/20 12:05:00 AM,2.837,0.0,,
2426,03/10/20 02:05:00 AM,2.837,0.0,,
2427,03/10/20 04:05:00 AM,2.837,0.0,,
2428,03/10/20 06:05:00 AM,2.837,0.0,,
2429,03/10/20 08:05:00 AM,2.837,0.0,,
2430,03/10/20 10:05:00 AM,2.837,0.0,,
2431,03/10/20 12:05:00 PM,2.837,0.0,,
2432,03/10/20 02:05:00 PM,2.837,0.0,,
2433,03/10/20 04:05:00 PM,2.837,0.0,,
2434,03/10/20 06:05:00 PM,2.837,0.0,,
2435,03/10/20 08:05:00 PM,2.730,0.0,,
2436,03/10/20 10:05:00 PM,2.837,0.0,,
2437,03/11/20 12:05:00 AM,2.730,0.0,,
2438,03/11/20 02:05:00 AM,2.730,0.0,,
2439,03/11/20 04:05:00 AM,2.730,0.0,,
2440,03/11/20 06:05:00 AM,2.730,0.0,,
2441,03/11/20 08:05:00 AM,2.730,0.0,,
2442,03/11/20 10:05:00 AM,2.730,0.0,,
2443,03/11/20 12:05:00 PM,2.624,0.0,,
2444,03/11/20 02:05:00 PM,2.624,0.0,,
2445,03/11/20 04:05:00 PM,2.730,0.0,,
2446,03/11/20 06:05:00 PM,2.730,0.0,,
2447,03/11/20 08:05:00 PM,2.730,0.0,,
2448,03/11/20 10:05:00 PM,2.730,0.0,,
2449,03/12/20 12:05:00 AM,2.730,0.0,,
2450,03/12/20 02:05:00 AM,2.730,0.0,,
2451,03/12/20 04:05:00 AM,2.730,0.0,,
2452,03/12/20 06:05:00 AM,2.730,0.0,,
2453,03/12/20 08:05:00 AM,2.624,0.0,,
2454,03/12/20 10:05:00 AM,2.624,0.0,,
2455,03/12/20 12:05:00 PM,2.624,0.0,,
2456,03/12/20 02:05:00 PM,2.624,0.0,,
2457,03/12/20 04:05:00 PM,2.624,0.0,,
2458,03/12/20 06:05:00 PM,2.624,0.0,,
2459,03/12/20 08:05:00 PM,2.624,0.0,,
2460,03/12/20 10:05:00 PM,2.624,0.0,,
2461,03/13/20 12:05:00 AM,2.517,0.0,,
2462,03/13/20 02:05:00 AM,2.517,0.0,,
2463,03/13/20 04:05:00 AM,2.517,0.0,,
2464,03/13/20 06:05:00 AM,2.517,0.0,,
2465,03/13/20 08:05:00 AM,2.517,0.0,,
2466,03/13/20 10:05:00 AM,2.517,0.0,,
2467,03/13/20 12:05:00 PM,2.517,0.0,,
2468,03/13/20 02:05:00 PM,2.517,0.0,,
2469,03/13/20 04:05:00 PM,2.517,0.0,,
2470,03/13/20 06:05:00 PM,2.517,0.0,,
