Plot Title: miniDOT-Pelagic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)"	"Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)"	Coupler Attached (LGR S/N: 10349969)	Host Connected (LGR S/N: 10349969)	Stopped (LGR S/N: 10349969)	End Of File (LGR S/N: 10349969)
552	6/24/2018 18:30	12.98	3444.5				
553	6/24/2018 19:00	12.98	2325				
554	6/24/2018 19:30	12.98	1463.9				
555	6/24/2018 20:00	12.883	1463.9				
556	6/24/2018 20:30	12.883	1151.7				
557	6/24/2018 21:00	12.883	1722.2				
558	6/24/2018 21:30	12.883	473.6				
559	6/24/2018 22:00	12.883	796.5				
560	6/24/2018 22:30	12.883	914.9				
561	6/24/2018 23:00	12.883	204.5				
562	6/24/2018 23:30	12.787	75.3				
563	6/25/2018 0:00	12.787	53.8				
564	6/25/2018 0:30	12.787	75.3				
565	6/25/2018 1:00	12.787	75.3				
566	6/25/2018 1:30	12.787	86.1				
567	6/25/2018 2:00	12.69	107.6				
568	6/25/2018 2:30	12.69	150.7				
569	6/25/2018 3:00	12.69	204.5				
570	6/25/2018 3:30	12.69	333.7				
571	6/25/2018 4:00	12.69	645.8				
572	6/25/2018 4:30	12.69	204.5				
573	6/25/2018 5:00	12.69	430.6				
574	6/25/2018 5:30	12.69	775				
575	6/25/2018 6:00	12.594	505.9				
