Hydrolab DS5X 60804,,,,,,,,,
Log File Name : Myvatn_33_2014,,,,,,,,,
Setup Date (M/D/YYYY) : 6/8/2014,,,,,,,,,
Setup Time (HH:MM:SS) : 09:33:33,,,,,,,,,
Starting Date (M/D/YYYY) : 6/8/2014,,,,,,,,,
Starting Time (HH:MM:SS) : 10:00:00,,,,,,,,,
Stopping Date (M/D/YYYY) : 8/25/2014,,,,,,,,,
Stopping Time (HH:MM:SS) : 10:33:33,,,,,,,,,
Interval (HH:MM:SS) : 00:30:00,,,,,,,,,
Sensor warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
Circltr warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
,,,,,,,,,
Date,Time,Temp,SpCond,TurbSC,TurbSC,LDO%,LDO,PCYV,IBatt
M/D/YYYY,HH:MM:SS,?C,?S/cm,Volts,NTU,Sat,mg/l,Volts,%Left
,,,,,,,,,
8/18/14,10:22:37,9.21,154,-2.1585,27.3,0,0,0.1449,55
Power loss from 700101 000000 to 140818 105041,,,,,,,,,
Late probe turn on at 140818 105041,,,,,,,,,
8/18/14,10:52:37,9.19,152,-2.1703,18.3,0,0,0.1704,47
Power loss from 700101 000000 to 140818 112026,,,,,,,,,
8/18/14,11:22:37,9.2,152,-2.1449,37.7,0,0,0.1913,55
Power loss from 700101 000000 to 140818 115042,,,,,,,,,
Late probe turn on at 140818 115042,,,,,,,,,
8/18/14,11:52:37,9.21,152,-2.1494,34.2,0,0,0.2146,50
8/18/14,12:22:37,9.24,152,-2.1391,42.1,0,0,0.2054,48
Power loss from 700101 000000 to 140818 125044,,,,,,,,,
Late probe turn on at 140818 125044,,,,,,,,,
Power loss from 700101 000000 to 140818 125048,,,,,,,,,
Late probe turn on at 140818 125048,,,,,,,,,
Power loss from 700101 000000 to 140818 125224,,,,,,,,,
Late probe turn on at 140818 125224,,,,,,,,,
Power loss from 700101 000000 to 140818 125237,,,,,,,,,
Late probe turn on at 140818 125237,,,,,,,,,
8/18/14,12:52:37,55,NAN,NAN,NAN,NAN,NAN,NAN,0
Power loss from 700101 000000 to 140819 172633,,,,,,,,,
8/19/14,17:52:37,9.86,154,-2.1347,45.5,0,0,0.2255,27
Power loss from 700101 000000 to 140819 182117,,,,,,,,,
Late probe turn on at 140819 182117,,,,,,,,,
8/19/14,18:22:37,9.92,154,-2.1685,19.7,0,0,0.2521,48
8/19/14,18:52:37,9.92,155,-2.1246,53.2,0,0,0.2374,40
8/19/14,19:22:37,9.93,155,-2.1834,8.4,0,0,0.3262,37
8/19/14,19:52:37,9.89,154,-2.1114,63.2,0,0,0.2193,45
8/19/14,20:22:37,9.9,154,-2.1238,53.8,0,0,0.2035,32
8/19/14,20:52:37,9.92,154,-2.1282,50.4,0,0,0.2302,50
8/19/14,21:22:37,9.93,154,-2.1542,30.6,0,0,0.2138,33
8/19/14,21:52:37,9.93,155,-2.1395,41.9,0,0,0.2037,44
8/19/14,22:22:37,9.91,156,-2.1532,28.1,0,0,0.1897,41
8/19/14,22:52:37,9.88,157,-2.1611,25.4,0,0,0.2008,30
8/19/14,23:22:37,9.84,156,-2.1639,23.2,0,0,0.1836,47
8/19/14,23:52:37,9.77,155,-2.1367,43.9,0,0,0.1786,48
8/20/14,0:22:37,9.71,155,-2.1559,29.3,0,0,0.2201,41
8/20/14,0:52:37,9.67,154,-2.1376,43.2,0,0,0.2058,51
8/20/14,1:22:37,9.65,154,-2.1549,30.1,0,0,0.2362,45
8/20/14,1:52:37,9.64,154,-2.1487,34.8,0,0,0.232,37
8/20/14,2:22:37,9.64,154,-2.143,39.2,0,0,0.2325,34
8/20/14,2:52:37,9.65,154,-2.1616,25,0,0,0.2127,50
8/20/14,3:22:37,9.66,154,-2.1426,39.5,0,0,0.1938,48
8/20/14,3:52:37,9.64,155,-2.1031,69.5,0,0,0.2204,33
8/20/14,4:22:37,9.66,156,-2.1175,58.6,0,0,0.2377,48
8/20/14,4:52:37,9.7,157,-2.1327,47,0,0,0.2086,51
8/20/14,5:22:37,9.67,157,-2.1516,32.6,0,0,0.1804,47
8/20/14,5:52:37,9.63,158,-2.1518,32.4,0,0,0.1587,34
8/20/14,6:22:37,9.61,158,-2.1475,35.7,0,0,0.1515,38
8/20/14,6:52:37,9.61,158,-2.1627,24.1,0,0,0.1487,36
8/20/14,7:22:37,9.63,159,-2.1591,26.9,0,0,0.1495,32
8/20/14,7:52:37,9.66,160,-2.1568,28.6,0,0,0.1548,41
8/20/14,8:22:37,9.65,160,-2.1672,20.7,0,0,0.1477,47
Power loss from 700101 000000 to 140820 085058,,,,,,,,,
Late probe turn on at 140820 085058,,,,,,,,,
8/20/14,8:52:37,9.66,160,-2.219,0,0,0,1.9253,41
8/20/14,9:22:37,9.63,160,-2.1564,29,0,0,0.1606,33
8/20/14,9:52:37,9.63,161,-2.1662,21.5,0,0,0.1608,27
Power loss from 700101 000000 to 140820 102209,,,,,,,,,
Late probe turn on at 140820 102209,,,,,,,,,
Power loss from 700101 000000 to 140820 102225,,,,,,,,,
Late probe turn on at 140820 102225,,,,,,,,,
Power loss from 700101 000000 to 140820 102234,,,,,,,,,
Late probe turn on at 140820 102234,,,,,,,,,
Power loss from 700101 000000 to 140820 105114,,,,,,,,,
Late probe turn on at 140820 105114,,,,,,,,,
Power loss from 700101 000000 to 140820 105119,,,,,,,,,
Late probe turn on at 140820 105119,,,,,,,,,
Power loss from 700101 000000 to 140820 105124,,,,,,,,,
Late probe turn on at 140820 105124,,,,,,,,,
8/20/14,10:52:37,9.7,3,-2.1462,36.7,0,0,0.3413,38
8/20/14,11:22:37,13.43,2,-2.0977,100,0,0,0.2219,52
8/20/14,11:52:37,15.19,3,-2.1537,31.5,0,0,0.2056,50
8/20/14,12:22:37,16.4,3,-1.9432,191.2,0,0,0.1079,50
8/20/14,12:52:37,16.76,3,-2.1822,10.1,0,0,0.1667,52
8/20/14,13:22:37,17.77,3,-2.1602,26.1,0,0,0.0937,48
8/20/14,13:52:37,18.38,3,-2.0457,107,0,0,0.1775,52
8/20/14,14:22:37,19.03,3,-2.1838,8.8,0,0,0.0857,48
8/20/14,14:52:37,19.71,4,-2.0611,98.1,0,0,0.0729,55
8/20/14,15:22:37,20.05,4,-2.1299,48.5,0,0,0.0944,47
8/20/14,15:52:37,20.2,4,-2.1665,21,0,0,0.0864,51
